,Smiles
16156,COC(=O)C1(C)C(=O)c2cccc(O)c2C(=CC(C)=O)C(C)(C)C1=O
16157,COC(=O)c1c(O)c(=O)c2cc(C)cc(C)c2oc1=O
16158,CCC(=O)N(CC)S(=O)(=O)c1c(O)c2ccccc2c2ccccc12
16159,C#Cc1c2c(c3ccccc3c1O)C(=O)C(C)=C(C(=O)OC)C(=O)C2(C)C
16160,CC(C)(C)C(=O)C(C)(C)OC(=O)c1cccc2ccc3cccc(O)c3c12
16161,COC(=O)C(OC)=C1C2CCC3(C)C(=O)C(C)(C)C(=O)CC(C)(CCC1(C)C)C23C
16162,COC(=O)C1=C2C=C(O)C=c3ccccc3=C2C(=O)C1(C)C
16163,CC1=C(C(=O)C(C)C)C(=O)C2(C)C(C)=C3OC1C(=O)C(C)(C)C=CC2(O)CCC3C
16164,Cc1cccc(C=C2C(=O)CC(=O)c3ccc4c(O)cc(=O)oc4c32)c1C
16165,Cc1cc(C)c(O)c(C(=O)OC(=O)C2(C)CCC(=O)C(=O)C2=CC(C)(C)C)c1
16166,COC(=O)C1(C(=O)OC)C(=O)c2c(cc(O)c3ccccc23)C(C)(C)C1=O
16167,Cc1c(O)c2ccccc2c2cccc(C(=O)OC(=O)C(=O)OC(C)(C)C)c12
16168,C#Cc1ccc2cc(C3CC4(C)C(=O)CCC4(C)C(=O)C(C)(C(C)=O)C3=O)cc(O)c2c1
16169,COC(=O)c1c(C(C)=O)cc(O)c2ccc(C(=O)C(C)(C)C)cc12
16170,CCOC(=O)c1cccc2c1OC1=C(C)c3ccccc3C1(O)C2=O
16171,COC(=O)C1=C(c2cnn3ccccc23)C2(C)CCC3CCC1(C)C3CCC2=O
16172,CCC(=O)Oc1cc(C)c2ccc(C3C(=O)C(C)=CC(C)=C3C(=O)OC)cc2c1
16173,CC1=CCC2(C)C(=O)C3(C)CCCC3(C)C2C(=O)C1C(=O)C(=O)OC(C)c1ccccc1
16174,CC(=O)Cc1c(C(=O)OC(C)=O)cccc1C(=O)OC(C)(C)C
16175,COC(=O)c1c(C(C)=O)cc2c(C)cc(=O)oc2c1O
16176,CC(=O)OC(=O)c1cc2cccc(O)c2c2oc(=O)cc(C)c12
16177,COC(=O)c1cc2c(cc1[N+](=O)[O-])=C1C=C(O)C=C1C=2C(C)(C)C
16178,COC(=O)C(=O)c1cc2c(OC)cc(C)cc2c(O)c1C(=O)CC=C(C)C
16179,COc1c(CCC(C)=O)cc(-c2ccccc2)c(C(=O)OC(C)=O)c1O
16180,CCC(C)=C(C)C(=O)CC1C(C)=C(C(=O)OC)C2=C(Br)C=C(OC)C(O)=CC21
16181,CCOC(=O)c1c(O)c2c(ccc3c(C)cc(=O)oc32)oc1=O
16182,CC(=O)c1cc(C)c2c(C(=O)OC(=O)c3ccc4ccccc4c3)cccc2c1O
16183,COC(=O)C1=C(C(C)(C)C(C)=O)CC(=O)c2c1c(C)c(O)c1ccccc21
16184,COC(=O)C(OC(C)=O)=[SH]C(=O)OC1CCCC2(C)C(C)CCC12
16185,C=C(C)C(OC(=O)c1cc2c(C=O)c(O)ccc2oc1=O)c1ccccc1
16186,C=Cc1c(C#CC(C)=O)cc2ccc(C(C)=O)c(OC(C)=O)c2c1O
16187,COC(=O)c1ccc2ccc(C(C)(C)C(=O)OC)c(C=C(C)C)c2c(O)c1=O
16188,C=C1C(=O)C2=C(C(=O)C1(C)C)c1cc(C(C)=O)c(CC=C(C)C)c(c1O)C=C2
16189,COC(=O)C1=C(C)C=C(C)C(=O)C1c1cc(C)c(O)c(C#N)c1Br
16190,COC(=O)c1c(O)c2c(C3CCCC3=O)c([n+]1[O-])C=Cc1ccccc1O2
16191,COc1cc(C(C)=O)cc2c(C)c3cc(C(C)=O)ccc3c(=O)c(O)c12
16192,CC(=O)c1cccc2c(O)c(C(=O)C(C)(C(C)=O)C(C)=O)c(C)c(C)c12
16193,COC(=O)C1(O)CC2=CC(=Cc3cc(OC)ccc31)C(=O)C(=O)C2(C)C
16194,CC1=C2C(=Nc3cc(C)ccc32)C(OC(=O)c2cccc(O)c2)C(=O)CC1
16195,COC(=O)c1c(C)cc(=O)oc2c(C(C)(C)C)c(C#CC(C)=O)c(O)c1-2
16196,COC(=O)C12CCC(=O)C(C)(C)c3c(O)c(C)cc(c31)C(C)(C)CC2=O
16197,CC(=O)c1ccccc1C(=O)Oc1c(C)c(C#N)c(O)c2c1C=C(C)CCC2
16198,Cc1ccc2c(c(C=O)c(O)c3ccccc32)c1C(=O)OC(C)(C)C
16199,CC(C)(C)OC(=O)c1cc2oc3ccccc3c(O)c-2c1
16200,C=Cc1c(O)c(C(=O)OC(=O)C(C)(C)C)c(CC)c2ccccc2c1=O
16201,CCc1cc(C)cc(C)c1S(=O)(=O)c1ncc(O)c2cc(C(=O)OC)ccc12
16202,COC(=O)C1=C(C)C(C)=CC(=O)C1=C1CS(=O)(=O)Cc2ccc(O)cc21
16203,Cc1ccc2c(c1)c(O)cc1ccc(C)c(C(=O)OC(C)C)c12
16204,CCCN(c1ccccc1)S(=O)(=O)c1c(C(=O)OC)c(O)c(C)c2ccccc12
16205,CC(=O)c1c(Br)c(C2=C(C)C(=O)c3ccccc3C2=O)c(O)c(C)c1C#N
16206,CCc1cccc(C(=O)Oc2cc(C)c3c(C(=O)OC)c(O)cc(C)c(C)c2-3)c1
16207,CC(C)OC(=O)c1cc2cc(c(=O)c1)-c1cccc(O)c1O2
16208,COC(=O)C1=CC2(O)C(C3C(=O)C=C(C)N3S(=O)(=O)c3ccc(C)cc3)=CC(C)=C2C=C1
16209,CCc1cc(O)c2c(c1OC(=O)c1ccc(Br)cc1)S(=O)(=O)C=C2
16210,COC(=O)c1cc2c(O)c(OC(C)=O)c3ccccc3c2oc1=O
16211,C=C(C)C1=C(C)Oc2c(O)c(C#N)ccc3c(=O)oc(c2-3)C(C)(C)C1
16212,COC(=O)c1c2c(c(=O)c(O)c3c1=C(C)C(C)=C3C(C)=O)=c1ccccc1=C2
16213,COC(=O)c1c(O)c(C)c(=O)c(C#CC(C)=O)c2cc(C)cc(C(C)(C)C)c12
16214,CC1(C)OC2C(=O)C(C)(CCC1=O)C(=O)c1ccc3c2c1-c1ccccc1C=C3O
16215,CCOC(=O)C1=C(c2c(O)ccc(C)c3cccc(=O)c2-3)C(C)(C)CCC1=O
16216,CC12C(=O)c3ccc(O)cc3C(=O)CCC1C(=O)C2C1(C)CCC(=O)OCC1(C)C
16217,CCCN(C(=O)c1c(C(=O)OC)c(C)c2ccc(Br)cc2c1O)C1(C)CC1=O
16218,CCOc1c(C(C)(C)C)cnc2c(=O)c3ccccc3c(C(=O)OC)c(O)c12
16219,C=C1CCCCC1C(=O)OC(=O)c1c(C)nc2ccc(C(C)=O)cc2c1O
16220,CC1=C(C(=O)OC(=O)c2c(F)c3ccccc3oc2=O)CC(C)C(C)(C)C1
16221,COC(=O)c1c(O)c2c(C#N)ccc(C)c2c2c(C)cc(C)cc12
16222,CCc1cc(C(=O)OC)c(=O)oc2c3c(C)c(C#CC(C)=O)ccc3c(O)c1-2
16223,CC(=O)COC(=O)c1c(C#N)c(O)c(C)c2c1ccc1ccccc12
16224,CCC1(C(=O)C2CC3(C)C(=O)CCC2c2cc(O)c4ccccc4c23)CCC=C1C(=O)OC
16225,C=C1C(=O)c2c(O)c(C)c3ccccc3c2C(=O)C1(C)C(=O)OC
16226,CC1(C)C(=O)N=C(C(C)(C)c2cc(C(C)(C)C)c[n+](C(C)(C)C)c2O)C1=O
16227,CC(=O)c1cc2cccc(Br)c(O)c-2c1C(=O)C1=CC(C)(C)CCC1=O
16228,CCc1cc(OC(C)=O)c2c(c1)c(=O)c(O)c1cc(C(F)(F)F)ccc1[n+]2[O-]
16229,COC(=O)C1(C)C=C(C)C(=O)c2cc3c(C(C)=O)cccc3c(O)c2C1=O
16230,COC(=O)C1=CC2(C)CC(c3cc(Br)cc(C)c3O)C(=O)C2C(C)(C)C1=O
16231,C=C1c2c(c(=O)c(O)c(C#N)c3ccccc23)C=CC(C)(C)C1C(=O)OC
16232,COC(=O)C(C)(C)OC(=O)c1c2n(c3c1oc1ccccc13)CCCC2
16233,COc1cccc2c(O)c(C#N)c3ccc(C(=O)OC(C)C)c(C)c3c12
16234,COC(=O)c1cc2c(O)cc3cc(C(F)(F)F)cc(C#N)c3c2cc1C(C)=O
16235,Cc1cc(C(=O)C(=O)C(O)c2ccc3c(c2C#N)C=CC(=O)C3)cc2ccccc12
16236,COC(=O)c1cc2c(cc1C#Cc1cccc3c(O)cc(C)cc13)C(=O)C(C)(C)C2=O
16237,CC(C)(C)OC(=O)c1cc(C2=CC(=O)C(C)(C)C3C(C)(C)C(=O)CC23C)ccc1O
16238,COC(=O)c1cc(S(=O)(=O)c2cccc(C)c2)c2c(O)cc(F)ccc-2c1=O
16239,COC(=O)C1(C)C(=O)CC(C2=C(C)C=C3C(OC)=CC(C)=CC32O)C1=O
16240,COC(=O)C1(C)C(=O)C(C)(C)c2cc([SH](=O)=O)c3ccccc3c2C1(C)C
16241,COC(=O)c1c(O)c2cc(Br)ccc2n[n+]1C1C(=O)CCC(C)(C)C1=O
16242,CC(=O)OC(=O)c1c(O)c2ccccc2c2cc(C)cc(C)c12
16243,CC=C(C)C(=O)c1ccc(O)c2ccc3c(c12)C(=O)C(C)(C)C(=O)C(=O)CC3
16244,CC(=O)S(=O)(=O)OC1C2(C)CCCC3(C)C(=O)CCC1(C)C3(C)CCc1ccc(O)cc12
16245,CC1=C(Br)C(=O)C(C(=O)c2c(O)cc3ccccc3c2C)C(=O)C1=O
16246,COC(=O)C1=C(c2cc(C)cc(C)c2O)C(=O)C(C)=C(Br)C1=O
16247,COC(=O)c1c(=O)cc(C)c(O)c2ccc3c(C(C)=O)cc(C)cc3c12
16248,COC(=O)c1c(C(=O)C=C(C)C)c2c(C)c(O)ccc2oc1=O
16249,COC(=O)c1cc2c(O)c3c(C)cc(C(C)=O)cc3cc2oc1=O
16250,CC1CC(C)(OC(=O)c2ccc(Cl)cc2O)C(=O)C2(C)CCC(C)C2(C)C1=O
16251,CC1=CC2=C(O)C=CC(Br)=CC2=CC(=O)C1OC(=O)c1ccccc1
16252,C=C(C)c1cc(O)ccc1CC1=C(C(=O)OC)C(C)(C)CCC(=O)C1=O
16253,COc1ccccc1C(C(C)=O)[n+]1nc2c(cc1C)c(C#N)c(O)c1ccccc12
16254,C=C1C(=O)c2c(cc3ccc(C)cc3c2O)C(=O)C(C)(C)C1(C)C(=O)OC(C)(C)C
16255,CC(=O)c1cc2c(oc1=O)c(C(C)=O)c(O)c1ccc(C)cc12
16256,C=C1CCC2(C)C3=CC(=O)C(CC(C)=O)(C(=O)OC)CC2(C)C3(O)C1(C)C
16257,COC(=O)c1c2c(c3cccc(C(C)=O)c3c1O)C(=O)CC(C)(C)C2=O
16258,COC(=O)c1cc(C(C)(C)C)cc2c(C)c(O)c(C(C)=O)c([S+](C)[O-])c12
16259,COC(=O)c1c2cc(Br)ccc(O)c-2c(=O)c2c1C(=O)CCC2(C)C
16260,Cc1c(C(C)OC(C)C2(C)CCC(=O)C(C)(C#N)C2=O)c(O)cc2ccccc12
16261,CCC(=O)c1c(O)c2ccccc2c2cc(C)cc(S(=O)(=O)N(CC)CC)c12
16262,CC(=O)C1=C(C(C)(C)OC(=O)CCc2cc(Br)ccc2O)C(=O)CCC1=O
16263,CC(C)(C)OC(=O)c1c2c(c3ccccc3c1O)C(=O)c1ccccc1C2
16264,CC(=O)c1cc(S(=O)(=O)N2CCCC(C)C2C)c2c(C(C)=O)cccc2c1O
16265,CC1=CC(CCC(C)C)C2(OC(=O)C3=CC=C(O)C(=O)C=C2C=C3)C1=O
16266,COC(=O)C1=C(C(=O)OC)c2c(cc3ccccc(O)c2-3)C(C)(C)C1=O
16267,COC(=O)c1cc2ccccc2c(O)c1CC(=O)C1CC(C)(C)C=C(C)C1=O
16268,COC(=O)c1c(C)c2c(oc1=O)c(C#CC(C)(C)C)c(O)c1ccccc12
16269,COC(=O)C(=O)OC(C(C)=C1CCC(=O)C(C)(C)C1)c1cc(C)cc(C)c1O
16270,CCC(C)(C)C(OC(=O)c1o[n+]([O-])c(O)c(=O)c1C)c1ccccc1
16271,CC1=C(C)C2CCC(=O)c3c(cc(Br)c(O)c3C)C([N+](=O)[O-])C2(C)C1=O
16272,COC(=O)C1(C)CCCC2CC=C3C(C)(C)C(=O)N=C(c4c(C)cccc4O)C1C32C
16273,O=c1c(O)cc2ccoc2c2c1oc1ccccc12
16274,CCC(C)(CC)C(=O)c1c(S(=O)(=O)OC(C)=O)cc2ccccc2c1O
16275,COC(=O)c1c(O)c(=O)oc2ccc(C=C(C)C(C)=O)c(C)c12
16276,COC(=O)CCC(=O)c1c(O)c2ccccc2c2ccccc12
16277,COC(=O)c1cc(C#Cc2cc(C)cc(Br)c2)c(O)c2c(C#N)cccc2c1=O
16278,CC(=O)C1=C(C)C(C)(C)C(=O)CC1c1cccc2c(O)coc(=O)c12
16279,COC(=O)C1(CC(C)=O)C(=O)CC2(C)C(C)(C)CCCC2(c2ccccc2O)C1=O
16280,COC(=O)c1c(=O)c(O)c2ccccc2c2c(S(=O)(=O)C(F)(F)F)c(C)cc(C)c12
16281,COC(=O)C1=CC(C)=c2c(Br)cc(C#N)nc2=c2ccccc2=C1O
16282,COC(=O)C1=C(C)N=C(C)C([N+](=O)[O-])C1c1cccc2c(O)c(C)cc(C)c12
16283,CC(=O)c1c(C(=O)OC(C)(C)C)c(=O)oc2c1cc(O)c1ccccc12
16284,CC(=O)c1cc(=O)c2c(oc3ccc(C(C)(C)C)cc32)c(C#N)c1O
16285,C=C1c2c(cc3c(O)c(C(=O)OC)c(=O)oc3c2C)CC(=O)C1(C)C
16286,CC(=O)CC1C(=O)C(C)(C)C(=O)C2CC(=O)C(c3cc(C)cc(C)c3O)=C12
16287,CCOC(=O)C(C)OC(=O)c1c(O)c2ccccc2c2c(C)cccc12
16288,C=C1C(=Cc2ccccc2C(=O)OC)C(=O)C(=O)c2c(OC)ccc(O)c21
16289,CCCc1c(C(C)=O)c2cc3oc(C)cc(=O)c3c(=O)c-2c2ccccc2c1O
16290,COC(=O)c1cccc2oc(=O)c3c4ccc(c-4c12)C=CC(C)=C(O)C3=O
16291,COC(=O)c1cccc2c(O)c3c(C)cc(C)cc3c(C(=O)OC)c12
16292,CCc1ccccc1-c1oc2ccc=2c(=O)c(O)c(C)c1C(=O)OC
16293,COC(=O)C1=C(C)C(=O)C(c2cccc(O)c2C(C)=O)=CC1(C)C
16294,CC(=O)OC(=O)C(C)=CC(=O)c1c(C)cc2cccc(Br)c(O)c1-2
16295,CC=C(C(=O)C(O)C(=O)OC(C)=O)C1C(C)(C)CCC(C)(C)C1(C)C
16296,COC(=O)c1cccc2c(O)c(-c3ccc(C)cc3C(C)=O)oc(=O)c12
16297,COC(=O)C=[SH]C(=O)OC(C(C)=O)c1cccc2ccccc12
16298,CCc1cc(C)cc2c1c(O)c1cc(C(C)=O)c(C(=O)OC)c-1[s+]2[O-]
16299,COC(=O)C(C)=CC(=O)Cc1c(C(=O)OC)c(C)c2ccccc2c1O
16300,COC(=O)c1c(O)c(C)c(OC(=O)C(C)(C)C)c2cc(C)cc(C)c12
16301,Cc1cc(=O)c2c(C(=O)OC(C)(C)C)cc3ccc(O)cc(=O)c3c2o1
16302,C=C1CCCCC1C(C)(OC(=O)C1=C(C)C(=O)CC(=O)C1C)c1ccccc1O
16303,CCC1(C)C(=O)C(C)(C(=O)OC)C(=O)C=C1c1cccc2cccc(O)c12
16304,COC(=O)C1=C(C[N+]2(C)Cc3ccc(C)c(O)c3C2=O)C(=O)CCC1(C)C
16305,COC(=O)c1cccc2c1c(C(=O)C(=O)C(C)(C)C)c(O)c1ccccc12
16306,CC(=O)C1(C=C(C)C)C(=O)C2(C)C(=O)CCC1(C)c1c(C)cc(C)c(O)c1C2=O
16307,COC(=O)c1c(O)c2c3c(c1S(C)(=O)=O)C1CC(C)(C)C(=O)CCC1C3CCC2
16308,COC(=O)C1=C(C)C(=O)C(Cc2c(O)cc(C)c3ccccc23)C(C)C1=O
16309,CC(=O)OC1=c2ncc(C#N)cc2=C2C1=Nc1c(C)c(O)cc(C)c12
16310,COC(=O)C1=C(C(=O)c2c(C)ccc(C)c2O)C(=O)CC(C)C1=O
16311,COC(=O)c1cc(Br)c2oc(=O)c(-c3ccc(C)cc3)c(O)c2c1
16312,COC(=O)c1cc2cc3ccc4c(C)cccc4c3c(O)c2oc1=O
16313,COC(=O)c1c(C(C)=O)cc2c(c1O)CCC(=O)C(C)(C)C1=C(Br)CC12C
16314,CC(=O)OC(=O)c1c(O)c2c(ccc3c(C)cc(C)cc32)oc1=O
16315,COC(=O)c1c2c(c3ccc(Br)cc3c1O)C(=O)CC(=O)C2(C)C
16316,CC(C)OC(=O)c1c2c(c(O)c3ccccc13)C(C)(C)C(=O)CC2=O
16317,COC(=O)c1c(O)c2c(c(=O)c3ccccc13)C1(C)CCC1(C)C(=O)C(C)CC2=O
16318,COC(=O)C1=c2cc(C)c(=O)c3c4c2C=CC2=CC=CC(O)=C(C(=O)CC14C)C=32
16319,Cc1ccc2c(O)c(C3CC(=O)C(=Cc4ccco4)C(=O)C3=O)cc(C)c2c1
16320,COC(=O)c1c(O)c2ccc(C(C)=O)cc2c2oc(=O)cc(C)c12
16321,COC(=O)c1c([N+](=O)[O-])c2c(C)cc(Cl)c(O)c3ccc1c32
16322,COC(=O)c1cc(C(C)(C)C)cc2c(=O)c(C(C)=O)c3c(O)ccccc-3c12
16323,CCc1c2cc(C(C)=O)ccc(O)c-2c(C(=O)OC2CCCC(C)(C)C2=O)cc1=O
16324,COc1cccc2c3ccccc(O)c-3c(C(=O)CC(C)(C)C(=O)N(C)C(C)(C)C)c12
16325,CC1(C)C(=O)OC(c2ccccc2O)C=C(Br)C(=O)C(C)(C)C1=O
16326,CC1(C)C=C2CC(=O)C(C)(C(=O)C(OC(=O)c3ccccc3O)C1)C(=O)C2(C)C
16327,COC(=O)c1c2ccc(C(C)(C)C)cc2nc2c(O)cc(C)cc12
16328,Cc1ccc(C)c(C2=CC(=O)C3(C)C(=O)C(C)(C)C(=O)C(C)C23C)c1O
16329,CC=C(C)C(=O)OC(=O)c1c(O)c(C)[n+](C(C)(C)C)c2cc(C)cc(C)c2c1=O
16330,C=C(COC(=O)c1ccc(C)cc1O)C1C(=O)C(C)(C)C(=C)C(=O)C1(C)C
16331,C#CC#Cc1c(C(=O)OC(C)(C)C)cc2ccc3c(C)cc(=O)oc3c2c1O
16332,CC12CCC(=O)C(C)(C)C(C1=O)C(C)(C)[n+]1cc(O)c2c2ccccc21
16333,CC(=O)OC(=O)c1cccc2ccc(O)c(C(C)(C)C(=O)CC=C(C)C)c12
16334,COC(=O)C1C(=O)C=C(C(=O)c2c(O)cc(C)cc3cccc(=O)c2-3)CC1(C)C
16335,CC(C)(C)OC(=O)c1c(O)c2ccccc2c2cc(C#N)cnc12
16336,CC(=O)c1cc(-c2ccc3ccccn23)ccc1C1(C)C(=O)CCC(=O)C1=O
16337,CC(=O)c1c(CC=C(C)C)cccc1-c1c(O)c2ccccc2oc1=O
16338,CCc1cc2oc(=O)cc(C(=O)CC(C)(C)C)c2c(C(=O)OC)c1O
16339,CC(=O)OC(=O)c1c(O)c(C)c(C#N)c2c(C)cc(Br)c(Br)c12
16340,CC1(C)C(=O)CCC2CC(O)C(=O)CCC(C)(C2=O)C2(C)C(=O)CCC12
16341,C=CC(=C(C)C1c2c(Br)cc(O)cc2CCC(=O)C1(C)C(=O)OC)S(C)(=O)=O
16342,CC(=O)C(O)CCC(=O)OC1C=C(C)C(=O)c2cccc(C)c2C1=O
16343,CC(C)=C(C)CC(=O)c1c(O)cc(C)cc1OC1C(=O)CCC(C)(C)C1=O
16344,COC(=O)C1=C(O)C=C2C3=C(CC(=O)C2(C)C)CC(C)(C)CCC1=C3C#N
16345,CC(=O)c1ccc2c(C(=O)OC(C)C(C)=O)c(O)c3ccccc3c2c1
16346,CC(C)Cc1c(C(=O)OC(C)C)cc2ccc3c(O)c(c-2c1=O)C=CC=C3
16347,COC(=O)C1=C(C)C=C(C)C([N+](=O)[O-])C1c1ccc(O)c(Cl)c1
16348,COc1ccc(-c2cc(C)ccc2O)c2c1C(=O)C(C)(C)C2=O
16349,COC(=O)c1cccc2c1c(C(=O)OC)c(O)c1ccccc12
16350,COC(=O)c1c2ccccc2c(O)c2c(C(=O)OC)c(Br)ccc12
16351,COC(=O)c1c(=O)c2c(c(O)c3cc(C)ccc13)C(=O)CC(C)(C)C=C2
16352,CC(=O)C(C)(C)OC(=O)c1ccc2c(C)cc(O)c3ccccc3c-2c1=O
16353,Cc1cc(C)c(O)c(CCC(=O)OC(=O)c2c(C)c(C)cc(C)c2C#N)c1
16354,COC(=O)c1cc2c(O)cc3c(c2oc1=O)OC(c1ccccc1)C3(C)C
16355,COC(=O)C1(CC=C(C)C)C(=O)C(=O)C(Cc2cc(C)cc(C)c2O)C(=O)C1(C)C
16356,CC(=O)C(OC(=O)c1ccccc1)=[SH]c1cccc2c1C(=O)c1cccc(C)c1-2
16357,CC1(C)C(=O)CC(=O)c2c(c(C#N)c(O)c3c2ccc2ccccc23)C1=O
16358,COC(=O)c1c(CC(C)=O)c2c(oc1=O)c(C)c(O)c1ccccc12
16359,COC(=O)C1=C(C)C(C)=C2CC3(C(=O)OC)C(C)(C)C(O)CC3(C)C2(C)C1=O
16360,COC(=O)c1c(C(=O)C(C)(C)C)c(=O)oc2c1c(C)c(O)c1ccccc12
16361,COC(=O)C1=C(C)C(=O)C(C)(C)C(=O)C1C#Cc1cccc(C)c1O
16362,COC(=O)C1=C(C(=O)c2cc(C)cc(C)c2O)C(=O)CCC1(C)C
16363,COC(=O)C1=C(c2ccc3ccccc3c2O)C(=O)CC(C)C1(C)C
16364,COC(=O)c1c(O)c2ccccc2[n+](C(C)(C)C)c1-c1ccc(C#N)cc1
16365,COC(=O)C1(C)C2CCC(=O)C2(C)CCC2(C)c3c(O)c(C)c(=O)cc(C)c3C21C
16366,CCC1(CC(C)=O)C(=O)C(C(=O)OC)=C2CCC1(C)C1=CC3=CC3=C(O)C=C1C2(C)C
16367,COC(=O)C1=C(C(=O)C2=CC(C)(C)CC2=O)C2(O)N=CC(C(C)(C)C)=CC2=C1
16368,CCC1(Cc2ccc3cccc(C)c3c2O)C(=O)CCC(=O)C1=O
16369,CC1(C)CC(=O)C2=C(C(=O)C1OC(=O)c1ccccc1)C1=C(O)C(=C1)C=C2
16370,CC1(C)C(=O)CCC2C(C)(C)C(=O)C(=O)C3C(C)(C)C4(O)CC1C(C)(CCC(=O)C4(C)C)C23C
16371,CC(=O)OC(=O)c1c(O)cc2cc(C(C)=O)ccc2cc1=O
16372,COC(=O)C1=C(C)CC(=O)c2c(c(C)c(O)c3cc(C)ccc23)C1=O
16373,C=C(C)C(=O)C(=O)OC(OC(=O)c1ccccc1)C(C)=C1CCCC1(C)C
16374,C=CCC(=O)OC1=CCC(=O)c2c(O)c(C(=O)OC)c3ccccc3c21
16375,COC(=O)C(=C1CCC2(C)C1C2(C)CC1(C)CCC(=O)C(C)(C)C1=O)c1c(C)ccc(C)c1O
16376,CC(C)(C)OC(=O)Cc1c2c(c3ccccc3c1O)C(=O)C(C)(C)C(=O)O2
16377,COC(=O)C(=O)c1c(C(C)(C)C)ccc2c(O)c(Br)cc(C)c12
16378,O=C(Cc1c(O)c2cc(Br)ccc2oc1=O)c1cccc(Br)c1
16379,CC(=O)C1C(=O)CC(=O)C(C(=O)c2c(O)cc3cc(C)ccc3c2C)C1(C)C
16380,COC(=O)c1c(O)c2c(c3cc(Br)ccc13)C(C(C)=O)[S+]([O-])C2
16381,COC(=O)C1=C(c2c(O)cc(C#N)c(Br)c2C)C(=O)CCC1(C)C
16382,COC(=O)c1c(C(F)(F)F)cc2cc(C#N)cnc2c1O
16383,COC(=O)C1=C(C)C2(C)C(=O)C3(C)C(=O)C(C(C)=O)CCC3C1(C)CCC(C)(C)C2O
16384,CC(C)(C)CC(=O)COC(=O)c1c(O)c2ccccc2c2ccccc12
16385,COC(=O)C(C1=CC(=O)C(C)(C)C=c2cc3c(cc21)=C3O)=C(C)C(C)=O
16386,COC(=O)C1=CC(c2c(C)cc3ccc(Br)cc(O)c2-3)CC(=O)C1=O
16387,CC(=O)c1ccc2c(=O)oc(C(=O)CC=C(C)Cl)c(O)c2c1
16388,COC(=O)c1ccc(C)c(-c2oc(=O)c3c(C(C)=O)cccc3c2O)c1
16389,Cc1ccc2c(c(C(=O)C(=O)C(C)(C)C)cc3c(C)cc(=O)oc32)c1O
16390,COC(=O)C1=C2C(O)=C2c2cc(C(C)=O)cc(C=C(C)C)c2OC1=O
16391,CC(=O)c1ccc2c(O)c(C(=O)OCC(C)(C)C)c(=O)oc2c1
16392,CC(=O)OC(=O)C=Cc1c(C)c(C#N)c2c(C)cc(C)cc2c1O
16393,COC(=O)c1ccc2c(C)cc(C)c(O)c(C(=O)CC(C)(C)C)c-2c1=O
16394,Cc1cc2c(C)c(O)c3ccccc3c2cc1C(=O)OC(=O)C(=O)OC(C)(C)C
16395,CC1(C)C(=O)Cc2c(oc3c(=O)c4ccccc4c4cccc(O)c4c23)C1=O
16396,CCC1(C)C(=O)c2cc(O)c3ccccc3c2C(=O)C1(C(C)=O)C(=O)OC
16397,COc1c2c(C)c(C(=O)OC(=O)N(C)C)cc(=O)c-2c(O)cc2ccccc12
16398,CC(C)(C)OC(=O)c1cc([N+](=O)[O-])cc2cc(Br)cc(O)c12
16399,CC1=C(Cl)C(=O)C(c2ccc(C(=O)OC(C)(C)C)c(O)[n+]2C(C)(C)C)C1C
16400,CCC1(C)C(Cc2cc(C)cc(C)c2O)C(=O)C2(C(=O)OC)C(=O)C(=O)CCC21
16401,C#CCCC1(C(=O)OC)C(=O)CC(C)(C)c2c(O)cc3cc(C)ccc3c(=O)c21
16402,C=C1CC(C)(C(=O)OC)C(=O)c2c(C(=O)OC)c(O)c3ccccc3c21
16403,CC(=O)c1cc2cc(S(=O)(=O)C=C(C)C)ccc2c(C(=O)OC(C)C)c1O
16404,COC(=O)c1c(O)ccc2c1C(=O)CC1c3ccccc3CC(=O)C1(C)C2=O
16405,COC(=O)C1(C)C(=O)CC(c2ccc3c(C=O)cc(O)c(C)c3c2)CC1=O
16406,COC(=O)C1(CC(=O)C(C)(C)C)C(=O)CCC(c2cc3ccccc3cc2O)C1=O
16407,COC(=O)C1=C2CC(C)(C)CCC2c2c(c(O)c(C(C)=O)c3ccccc23)C1=O
16408,CC(=O)C(C)(C)OC(=O)CC(=O)c1c(C)cc2c(C)cc(C)cc(O)c1-2
16409,CCCCC(C)[S+](=O)C1=Cc2cc(=O)oc(c2O)C(c2ccccc2)=C1
16410,CCC1(C)C(=O)CCC(=O)C(C(=O)OC)=C1Cc1cc(C)cc(C)c1O
16411,CCC1(C)C(=O)C(C(C)C)=C(C#N)c2c1c(C(=O)OC)c(O)c1ccccc21
16412,COC(=O)C1=C(C)C2(C)CCC3(C)C(=O)C(=O)C(C)(C)C3CC2C(c2ccc(O)cc2)=C1
16413,CC(C)=COC(=O)c1cc(C#N)c(O)cc1C1=C(C)CCCC1=O
16414,COC(=O)c1c(Br)cc2c(=O)cc(C(C)(C)C)cc(O)c(C)c1-2
16415,CC(=O)c1cc(Br)c(O)c2c(c1=O)C(=C=C(C)C)C(=O)CC(=O)C2(C)C
16416,COC(=O)C1(C)C(=O)c2c(c(OC)c3ccccc3c2O)C1=O
16417,CC(=O)c1cc(C(C)=O)c2cc(C(C)=O)c3ccccc3c(=O)c2c1O
16418,CCC(C)(C(C)=O)C1(C)C(=O)c2c(C(=O)OC)c(O)c3ccccc3c2C1=O
