,smiles,logp,tpsa,sub_similarity,qed,hba,hbd,gasa_score
1571,COC(=O)C1=CC2(C)CC3(C)CC4C(=O)CCC4(C)C(C)(C)C3(C)C(C)(C1=O)C2=O,4.0818,77.51,1,0.366980926,5,0,0.074804492
1572,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.348234087
1573,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CC(C)(C)C(=O)C(C)(C)CC12C,4.3278,77.51,1,0.361195682,5,0,0.312806755
1574,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC3C(C)(C)C(=O)CCC3(C)C12C,4.7179,77.51,1,0.333612739,5,0,0.478766203
1575,COC(=O)C1=CC2(C)CC3C4(C)CCCC(C)(C)CC4(C)C(=O)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.122206971
1576,COC(=O)C1=CC2(C)CC3(C)CCC4C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.265134007
1577,COC(=O)C1=CC2(C)CCC(C3(C)CCC(=O)C(C)(C)C4CCC43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.368317426,5,0,0.498458266
1578,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(=O)CCC3(C)C1(C)C2=O,3.6509,94.58,1,0.349482112,6,0,0.542129159
1579,COC(=O)C1=CC2(C)CC3C4C(C)(C1=O)C(=O)C(C)(C)C(C)(CCC(=O)C3(C)C)C4(C)C2,4.7179,77.51,0.816602317,0.333612739,5,0,0.16788666
1580,COC(=O)C1=C(C)C2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.189562976
1581,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.348234087
1582,COC(=O)C1=CC2(C)CC3C4C(C)(C)CC(C)(C)C(=O)CCC4(C)C3C(C)(C1=O)C2=O,4.3278,77.51,1,0.352925302,5,0,0.105745561
1583,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(CCC(=O)C3(C)C)C1(C)C2(C)C,4.7179,77.51,1,0.333612739,5,0,0.69785291
1584,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CC3C(C)(C)C(=O)CCC3(C)C1(C)C2(C)C,4.3278,77.51,1,0.352925302,5,0,0.215518996
1585,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3(C)CCCCC3(C)CCC21C,4.2259,77.51,1,0.364566111,5,0,0.388767838
1586,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,0.208736852
1587,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1588,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1589,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC(C)(C)C(=O)CCC1(C)C2(C)C,4.4719,77.51,1,0.357941892,5,0,0.483153224
1590,COC(=O)C1=CC2(C)C3(C)C(=O)C4(C)CCCC(C)(C)C(CCC(C)(C1)C2(C)C)(C4=O)C3=O,5.2521,77.51,0.247104247,0.39763942,5,0,0.114778534
1591,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1592,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,0.153230667
1593,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)CCC(=O)C34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.210516512
1594,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.0818,77.51,1,0.366980926,5,0,0.507575572
1595,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C13CCC4CCCC4(C)C1(C)CCC23C,4.2259,77.51,1,0.356274417,5,0,0.279834688
1596,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)CCC4C(C)(C)C(=O)CCC4(C)C32C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.229451671
1597,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC3C(C)(C)C(=O)CCC3(C)C12C,4.7179,77.51,1,0.333612739,5,0,0.478766203
1598,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.255158544
1599,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.46530655
1600,COC(=O)C1=CC2(C)CC3(C)C4(C)C(=O)CCC(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.415094823
1601,CCC1(C)C(=O)C(C)(C)CCC2(C)C3(C)C(=O)C(C(=O)OC)=CC(C)(CC12C)C3=O,4.4719,77.51,1,0.376948502,5,0,0.254206419
1602,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.255158573
1603,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CCC3(C)C(=O)C3(C)CCC1(C)C2(C)C,4.0818,77.51,1,0.366980926,5,0,0.382395834
1604,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C3(C)CC(=O)CCC3CCC21C,4.4719,77.51,1,0.349746014,5,0,0.586414635
1605,COC(=O)C1=CC2(C)CC3(C)C(C)(CCC4(C)C(C)(C)C(=O)CC43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.269324332
1606,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3(C)CCC(C)(C)C3CCC21C,4.4719,77.51,1,0.349746014,5,0,0.487401456
1607,COC(=O)C1=CC2(C)CC3(C)C4(C)CCCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.862,77.51,1,0.329130227,5,0,0.326350033
1608,COC(=O)C1=CC2(C)CC3CC(C)C4(C)CCC(=O)C(C)(C)C4CC3C(C)(C1=O)C2=O,4.3278,77.51,1,0.352925302,5,0,0.097654223
1609,COC(=O)C1=CC2(C)CC3CCCC4C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.277848601
1610,COC(=O)C1=CC2(C)CC3(C)C(C)(CCC4(C)C(C)C(=O)CCC43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.259562969
1611,CC(=O)OC(=O)C12C(=O)C3(C)C4(C)CCC(C)(CC4)C(C)(C1=O)C3(C)CCC2(C)C,4.6534,77.51,0.333976834,0.459091382,5,0,0.315532833
1612,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)CC(=O)C(C)(C)CCC21C,4.0818,77.51,1,0.375113424,5,0,0.431195736
1613,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)CC3(C)C(=O)CCC3(C)C21C,4.0818,77.51,1,0.366980926,5,0,0.263410032
1614,COC(=O)C1=CC2(C)CC3(C)CC4C(C)(C)C(=O)CCCC4(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.025717562
1615,CCOC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C2CCC2C(C)(C)C(=O)CCC23C)C1=O,4.4719,77.51,1,0.368317426,5,0,0.189443454
1616,COC(=O)C1=CC23CCC4C(C=CC(C)(C)C)CCC4(C)C2(C)C(=O)C(C)(C1=O)C3=O,4.2479,77.51,0.961389961,0.285515316,5,0,0.088189282
1617,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)CCC(=O)C(C)(C)C34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.183814794
1618,COC(=O)C1=CC2(C)CC3C4(C)CCC(C)(C)C(=O)C4(C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.231226295
1619,COC(=O)C1=CC2(C)C(=O)C3(C)CC(C)(C2C1=O)C1(C)CCC(=O)C(C)(C)C1CC3(C)C,4.7179,77.51,0.544401544,0.433783844,5,0,0.212896183
1620,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C(C)(C)C(C)(C2(C)C)C1(C)C,4.7179,77.51,0.961389961,0.341737863,5,0,0.309558481
1621,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)C2CCC2C(C)(C)C(=O)CC21C,4.3278,77.51,1,0.352925302,5,0,0.45138222
1622,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC(=O)C(C)(C)C(C)(C)C12C,4.3278,77.51,1,0.361195682,5,0,0.304648161
1623,COC(=O)C1=CC2(C)C(=O)C34C(=O)CCC3(C)CC(C)(C1=O)C2(C)CC(C)CC4(C)C,4.4719,77.51,0.816602317,0.349746014,5,0,0.070349932
1624,COC(=O)C1=CC2(C)C(=O)C(C)(CC3C4CC(C)(C)C(=O)C(C)(C)C4CCC32C)C1=O,4.3278,77.51,1,0.352925302,5,0,0.281918436
1625,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CCC(C)(C)C3(C)CCCC(C)(C3)C1(C)C2=O,4.862,77.51,1,0.329130227,5,0,0.14650321
1626,COC(=O)C1=CC2(C)CC3C4C(C)(CCCC3(C)C(C)(C1=O)C2=O)CCC(=O)C4(C)C,4.4719,77.51,1,0.349746014,5,0,0.096143045
1627,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CCC(C)(C)C(C)(C)C(C)(C)C21,4.3278,77.51,1,0.361195682,5,0,0.192176417
1628,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C(C3CC(=O)C1(C)CCC3(C)C)C2(C)C,4.3278,77.51,1,0.352925302,5,0,0.1349096
1629,COC(=O)C1=CC2(C)CC3(C)C(CC(=O)C4(C)CC(C)(C)CCC43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.244636223
1630,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CCC3C(C)(C)C(=O)CCC3(C)C2(C)C(C)C1,4.7179,77.51,0.961389961,0.333612739,5,0,0.202537984
1631,CCC12C=C(C(=O)OC)C(=O)C(C)(C1=O)C(C)(C)C1(C)CCC(=O)C(C)(C)CC21C,4.4719,77.51,1,0.376948502,5,0,0.692406893
1632,COC(=O)C1=CC2(C)CCC3(CCC4C(CCC(=O)C4(C)C)C3(C)C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.400985718
1633,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1C3(C)CCC(C)(C)C(C)(C)C3CC12C,4.3278,77.51,1,0.352925302,5,0,0.163011238
1634,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)CC1(C)C3CCC(=O)C(C)C3CCC21C,4.7179,77.51,0.961389961,0.333612739,5,0,0.251904577
1635,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C(C)(C)C(=O)CC(C)(C)C(C)(C)C23C)C1=O,4.7179,77.51,1,0.341737863,5,0,0.063904524
1636,COC(=O)C1=CC2(C)C(C)(C)C3C4(C)C(=O)CC(C)(C)C(=O)C4C3(C)C2(C)CCC1=O,4.3278,77.51,0.586872587,0.458895229,5,0,0.076157086
1637,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)C3(C)CCCCCC(C)(CC3)C1(C)C2=O,4.616,77.51,1,0.346040807,5,0,0.169918567
1638,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1639,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.208736852
1640,COC(=O)C1=C(C)C2(C)CC3C4CCCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,0.239111498
1641,COC(=O)C1=CC2(C)C(=O)C(C)(CCC=C2C(=O)CC2CCC(C)(C)C(C)(C)C2)C1=O,4.7821,77.51,0.961389961,0.365714303,5,0,0.070620321
1642,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.348234087
1643,COC(=O)C1=CC2(C)CC3(C)C4CC(=O)C(C)(C)C4(C)CCCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.086792596
1644,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C2CC2(C)CCC(=O)C(C)(C)C23C)C1=O,4.0818,77.51,1,0.366980926,5,0,0.042382631
1645,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC4(C)CC(=O)C(C)(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.175483555
1646,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C4(C)CCCC4(C)C(=O)CCC23C)C1=O,4.616,77.51,1,0.346040807,5,0,0.070006363
1647,COC(=O)C1=CC2(C)CC3(C)C(C)(CCC4CCC(=O)C(C)(C)C43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.512379169
1648,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1649,COC(=O)C1=CC2(C)CC3(C)C(CC4C(C)(C)CC(=O)C(C)(C)CC43C)C(C)(C1=O)C2=O,4.7179,77.51,1,0.333612739,5,0,0.036361173
1650,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)C(C)(C)C4CCCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.276710361
1651,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3(C)CCCC(C)(C)C3CCC21C,4.4719,77.51,1,0.349746014,5,0,0.607004941
1652,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.370086253
1653,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1654,COC(=O)C1=CC2(C)CC3CC(C)(C)CCC4(C)C(CC3=O)CC4(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,0.066181473
1655,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)CCC3(C)C1(C)C2=O,4.4719,77.51,1,0.349746014,5,0,0.473945051
1656,COC(=O)C1=CC2(C)CC3CCC4(C)C(C)(C)C(=O)CCC4(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.603887022
1657,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3CCC4C(C)(C)C(=O)CCC4(C)C32C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.128480375
1658,COC(=O)C1=CC2(C)CC3CC4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.305225998
1659,COC(=O)C1=CC2(CC=C(C)CC(C)=O)CC(CC=C(C)C)C(C)(C)C(C)(C1=O)C2=O,4.9482,77.51,1,0.248152723,5,0,0.542051792
1660,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1C2C2(C)CCC(=O)CC2CC1(C)C,4.3278,77.51,1,0.352925302,5,0,0.114709295
1661,CC1(C)CCC2(C)C(C(C)(C)C(=O)C1)C(C)(C)C1(C)C(=O)CC2(C)C(=O)C1=O,4.5777,68.28,0.057915058,0.449915211,4,0,0.076189801
1662,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305954
1663,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)CCCCC3(C)C1(C)C2=O,4.616,77.51,1,0.346040807,5,0,0.339493245
1664,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C3(C)CCCC(C)(C)C3CCC21C,4.4719,77.51,1,0.349746014,5,0,0.607004941
1665,COC(=O)C1=CC2(C)CC3(C)C4CCC(C)(C)C(=O)CC4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.215518713
1666,COC(=O)C1=C(C)C2(C)CC3(C)C4C(C)(CCC(=O)C4(C)C)CCC3C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.268704772
1667,COC(=O)C1=CC2(C)CC3C(CCC34CCC(=O)C(C)(C)C4C(C)(C)C)C(C)(C1=O)C2=O,4.7179,77.51,1,0.333612739,5,0,0.098773472
1668,COC(=O)C1=CC2(C)C(=O)C(C)(CC3C4(C)CCC(C)(C)CC4C(=O)C(C)(C)C32C)C1=O,4.7179,77.51,1,0.333612739,5,0,0.031876627
1669,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)CC4CC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.130936325
1670,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(C)(C)C(=O)C4(C)CC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.165085495
1671,COC(=O)C1=CC2(C)C(=O)C3(C)CC4CCC(C)(C)CC4(CCC3(C)C)C(C)(C1=O)C2=O,4.862,77.51,0.961389961,0.329130227,5,0,0.160086527
1672,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CC(C)(C)C(=O)C(C)(C)CC1C2(C)C,4.3278,77.51,1,0.361195682,5,0,0.191891804
1673,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(=O)CCC3(C)C1C2(C)C,4.7179,77.51,1,0.333612739,5,0,0.41004017
1674,COC(=O)C1=C(C#N)C2(C)C(=O)C(C)(CC3(C)C(C)(C)C(C)(C)CCC23C)C1=O,4.40648,84.23,1,0.370439342,5,0,0.149683177
1675,COC(=O)C1=CC2(C)CC3(C)CC(C)(CC=C(C)C)C3(C)C(C)(C2=O)C(=O)C1(C)C,5.459,60.44,0.534749035,0.349492894,4,0,0.022565192
1676,COC(=O)C1=C(C)C2(C)CC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.189562976
1677,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(=O)CCCC2C31C,4.4719,77.51,0.314671815,0.349746014,5,0,0.258831531
1678,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)CCC4(C)CCC3(C)C(C)(C1=O)C2=O,4.2259,77.51,1,0.364566111,5,0,0.140570551
1679,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(CC(=O)CC(C)C)C1(C)CCCC21C,4.4719,77.51,1,0.37529199,5,0,0.111551777
1680,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(CCC(=O)C3(C)C)C1(C)C2(C)C,4.7179,77.51,1,0.333612739,5,0,0.69785291
1681,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1682,COC(=O)C1=C(C)C2(C)CC3(C)C4CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,0.292436004
1683,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1CCC3(C)C(C)(C)C(=O)CCC3(C)C12,4.7179,77.51,1,0.333612739,5,0,0.504620552
1684,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3CC(C)(C)CCC32C1=O,3.8358,77.51,0.314671815,0.379668728,5,0,0.570886493
1685,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1686,CCOC(=O)C1=C(C)C2(C)CCC(C3CCC(C)(C)CC3(C)C)(C(=O)C2=O)C1=O,4.2259,77.51,0.299227799,0.305560861,5,0,0.222918928
1687,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1688,COC(=O)C1=CC2(C)CC3(C)C4(C)C(=O)CCC(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.415094823
1689,COC(=O)C1=C(C)C2(C)CC3C4CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.0818,77.51,1,0.366980926,5,0,0.478593469
1690,COC(=O)C1=C(C)C2(C)CC3(C)C4CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.292436004
1691,COC(=O)C1=CC2(C)C(=O)C(C)(CC3C2(C)CCC2(C)CCC(=O)C(C)(C)C32C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.039426725
1692,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,0.348234087
1693,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)C2CCC2(C)C(=O)C(C)(C)CC23C)C1=O,4.0818,77.51,1,0.366980926,5,0,0.112138428
1694,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3CCC(C)(C)CCC3(C)C1(C)C2=O,4.862,77.51,1,0.329130227,5,0,0.623248458
1695,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CC(C)(C)C(=O)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.293824971
1696,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C(C)(C)C1(C)CCC(=O)C(C)(C)CCC21C,4.4719,77.51,1,0.357941892,5,0,0.592047989
1697,COC(=O)C1=CC2(Cl)CC3(C)C4CCC(=O)C(C)(C)C4(C)CCC3(C)C(C)(C1=O)C2=O,4.4432,77.51,1,0.256223727,5,0,0.384213209
1698,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)CC4CCC(=O)C(C)(C(C)C)C4(C)C32C)C1=O,4.7179,77.51,1,0.351327478,5,0,0.029911023
1699,CCC12C=C(C(=O)OC)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(=O)CCC3(C)C1C2,4.4719,77.51,1,0.368317426,5,0,0.469565898
1700,COC(=O)C1=CC2(C)CC3C(C)(CCC4(C)C(C)(C)C(=O)CCC34C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.370086253
1701,COC(=O)C1=CC2(C)CC3(C)CCC4(C)C(CCC(=O)C4(C)C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.270082831
1702,COC(=O)C1=C(C)C2(C)CC3(C)C4CCC(=O)CC4(C)CCC3(C)C(C)(C1=O)C2=O,4.2259,77.51,1,0.364566111,5,0,0.138520375
1703,CCC1(C)C(=O)CCC2(C)C3CC4(C)C=C(C(=O)OC)C(=O)C(C)(C4=O)C3CCC12C,4.4719,77.51,1,0.368317426,5,0,0.311748952
1704,COC(=O)C1=CC2(C)C3C4C(C)(CCC(=O)C4(C)C)CC(C)(C(=O)C3(C)C1=O)C2(C)C,4.3278,77.51,0.650579151,0.352925302,5,0,0.332725763
1705,COC(=O)C1=CC2(C)CC3C4(C)CCC(C)(C)C(C)(CCC3(C)C(C)(C1=O)C2=O)C4=O,4.4719,77.51,1,0.349746014,5,0,0.247025117
1706,COC(=O)C1=CC2(C)CC3C4(C)CCC(=O)CC(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.272179037
1707,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(C)(C)C(C)(C4)C(=O)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.175415173
1708,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)C3(C)CCC3(C)C1CC2(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,0.208413735
1709,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1(C)CCC3CC(C)(C)CCC3(C)C1(C)C2=O,4.4719,77.51,1,0.349746014,5,0,0.701084375
1710,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CCC3CC(C)(C)CCC3(C)C2(C)C(=O)C1,4.4719,77.51,0.961389961,0.349746014,5,0,0.508259654
1711,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CCC3C(C)(C)C(=O)CCC3(C)C1C2(C)C,4.3278,77.51,1,0.352925302,5,0,0.34520033
1712,COC(=O)C1=CC2(C)CC3(C)C4(C)CCC(=O)C(C)(C)C4CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,0.465305984
1713,COC(=O)C1=CC2(C)CC3(C)C(=O)CC(C)(C(C)(C1=O)C2=O)C1(C)CCC(C)(C)CC31,4.4719,77.51,0.961389961,0.349746014,5,0,0.117418215
1714,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CCC3(C)C(=O)C(C)(C)CCC3C1(C)C2(C)C,4.7179,77.51,1,0.333612739,5,0,0.377525955
1715,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3C(C)(C)C(=O)CCC3(C)C21,4.0818,77.51,0.961389961,0.366980926,5,0,0.238620862
1716,CCC1(C)C2(C)C=C(C(=O)OC)C(=O)C(C)(C2=O)C2CCC3C(C)(C)C(=O)CCC3(C)C21C,5.108,77.51,1,0.327842169,5,0,0.316738635
1717,COC(=O)C1=C(C)C2(C)CC3C(CCC4(C)CCC(=O)CCC34C)C(C)(C1=O)C2=O,4.2259,77.51,1,0.364566111,5,0,0.127379596
