,smiles
644,COC(=O)C1=C2C(=O)C(C)(C)CCC2(C)C2(C)CCC3C(CCC(C(=O)OC)C3(C)C)C2(C)C1=O
645,COC(=O)C12CC3(C)CCC4C(C)(C)C(=O)CCC4(C)C3CCC3(C)C(=O)C(=O)C1=C32
646,COC(=O)C1CC2(C)C(CCC3C4(C)CC(C)C(=O)C4(C)CCC32C)C(C)(C)C1=O
647,CC(=O)C1CCC2(C)C3CCC(=O)C(C)(C)C3CCC2(C)C2C=C(C)C(=O)C12C
648,COC(=O)C12CCC3(C)CC1C2CCC1C2=C(C)C(=O)C(C)(C)C(=O)C2(C)CCC13C
649,CC1=C2CCC2(C)C2CC(C)(CCC3C(C)(C)C(=O)C(=O)C4(C)CCC4C32C)C1=O
650,CC(=C1C(C)CC(=O)C(=O)C1(C)C)C1CCC2C1(C)CCC1(C)C(=O)CCC21C
651,COC(=O)C1CC(C(=O)OC)C2(C)C1CC(=O)C1(C)C3(C)CC(=O)C(C)=C(C)C3CCC21C
652,COC(=O)C1CC(C)(C(=O)OC)C(=O)C2(C)C1CCC1C2CC(C)=C2C(C)(C)C(=O)CCC21C
653,COC(=O)C1=C(C)C(=O)C2(C)C1(C)CCC1C3(C)CC(C(=O)OC)C(=O)C(C)(C)C3CCC12C
654,CC1=C2CCC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C(C)(C(=O)OC2CC2)C(=O)C1=O
655,COC(=O)C1CC2(C)CCC(=O)C(C)(C)C2C2(C)C3CC(=O)C(=O)C3(C)C(C)=C(C)C12C
656,COC(=O)C1C(=O)C(C)CC(C2(C)CCC3(C)C(=C(C)CC4C(=O)C(=O)CCC43C)C2)C1(C)C
657,COC(=O)C1=C2C3C(C)CCC3(C)C(=O)C(=O)C2(C)C2(C)CCC(=O)C(C)(C)C2C1
658,COC(=O)C1CCC2(C)C(CCC34CC(=O)CC3C(C)(C)C(=O)C(=O)C24C)C1(C)C
659,COC(=O)C1CC2(C)CCC3C(C)(C)C(=O)CCC3(C)C2CC2C3(C)CC(=O)C(=O)C(C)=C3C12C
660,CC1=C(C(=O)OC2CC(C)(C)C3(C)C(CC4(C)C5C(C(C)C)CCC5(C)CCC43)C2=O)CCC(=O)C1=O
661,COC(=O)C1(C)CCC2(C)C3CCC4C(C)(C)C(=O)C(=O)C(=O)C4(C)C3=C(C)CC2C1(C)C
662,COC(=O)C1=C(C)C(=O)C(C(=O)OC)C2(C)CC3C(C)(CCC4(C)C(=O)C(=O)C(C)C34C)C12C
663,COC(=O)C1C2(C)CCC3(C(=O)CC4C(=CC(=O)C4(C)C)C3C2)C1(C)C
664,COC(=O)C1=C2C(C)(CCC3C2(C)CCC2(C)C(=O)C(=O)C(C)C32C)C(C(=O)OC)C1
665,COC(=O)C1CC2CCC3(C)C(C)(CCC4C(C)(C)C(=O)CCC43C)C2=C(C)C1=O
666,COC(=O)C1(C)CCC2(C)C1CC(=O)C1CCC3(C)C(=O)C(=O)C(C)(C)C3CC12C
667,COC(=O)C1CC2(C)CCC3(C)C(C)(CCC4C(=O)C5(C)C(CC(=O)C(=O)C5(C)C)C43C)C12
668,COC(=O)C1C2CC(C)=C3C4(C)CC(=O)C(=O)C(C)(C)C4CCC3(C)C21C
669,COC(=O)C1C(=O)C2CCC3(C)C(CC(=O)C2(C)C)C2(C(=O)OC)CCC3(C)CCC(=O)C12C
670,COC(=O)C1CCC(C)=C2C(=O)C(=O)C3(C)C(CCC21C)C12CC(C)(C)C(C)(C)C(=O)C1CC32
671,COC(=O)C1=C(C)C(=O)C2CCC3C(CCC4(C)C(C)(C)C(=O)CCC34C)C2(C)C1
672,COC(=O)C1(C)C(=O)CC2(C)C3CCC4C(CCC5=C(C)C(=O)CCC54C)C3(C)CCC12C
673,COC(=O)C1C(=O)C2(C)C3(C)CCC(=O)C(C)(C)C3CCC2(C)C2(C)C(=O)C(C)=C(C)C12
674,COC(=O)C1C(=O)C(C)(C)C2(C)C1CCC1(C)C=C3CC(=O)C(C)(C)C3CCC12C
675,COC(=O)C1CCC2C1(C)C1CCC3(CC(C)=C3C)C2(C)CC(=O)C(=O)C1(C)C
676,COC(=O)C(=O)C1CCC2=C(C)C(=O)C3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)C1
677,COC(=O)C1CCC2(C)C(CCC3C4(C)C(=O)C(=O)C(C)(C)CC4=CC(=O)C32C)C1(C)C
678,COC(=O)C1=C(C)C2(C)CC3CCC4(C)C(=O)C(=O)C(=O)C(C)(C)C4CCC3(C)C2C1
679,COC(=O)C1(C)CC2(C)CCC3C(CCC4=C(C)C(=O)CC43C)C2(C)C(C)(C)C1=O
680,COC(=O)C1CC(C)(C)C2(C)C(=O)C3=C(C)CC4C5(C)CCC(=O)C(C)(C)C5CCC34C2C1=O
681,COC(=O)C12CCC3(C)C(CCC4C(C)(C)C(=O)C(=O)CC43C)C1=C(C)C(=O)C(C)C2
682,COC(=O)C1=C(C)C(=O)C2(C)CC13CCC1C(C)(C)C(=O)CC1(C)C3CCC2=O
683,COC(=O)C1C(=O)CC2(C)C1(C)CCC1=C(C)C3CC1C(=O)C(=O)C32C
684,COC(=O)C1CC2(C)C(=C1C)C(=O)CC1(C)C2CCC2C(C)(C)C(=O)CCC21C
685,COC(=O)C1=C(C)C(=O)C2(C)CCC3C4CCC(C)(C(=O)OC)C4(C)CCC3C2(C)C1=O
686,COC(=O)C1CC2(C)C3CC4=C(C)CCC5C(C(=O)C3=O)C(C)(CCC45C)CC2(C)C1=O
687,COC(=O)C1C(=O)C2(C)CCC3C4(C)CCC(=O)C4CC(=O)C3(C)C2(C)C(C)=C1C
688,COC(=O)C1CC2C(C)(CCC3C4(C)CCC(=O)C(C)(C)C4=C(C)CC23C)C1=O
689,COC(=O)C1CC2(C)C(CCC3C(C)(C)C(=O)CCC32C)C2(C)CC(=O)C(C)(C)C12
690,COC(=O)C1CCC2(C)C(=CC(=O)C3(C)C2CCC2C(C)(C)C(=O)C(=O)C(C)C23C)C1
691,COC(=O)C12C(=O)C(C)(C)C(=O)C1CCC1(C)C(=O)C(C)=C3CCC4(C)C3C2CCC14C
692,COC(=O)C1(C)CC(=O)C(C)=C2C3CCC4(C)C(C(C)C)C(=O)C(=O)C4(C)C3CCC21C
693,COC(=O)C1CC2(C)C3CCC4C(=O)CC5(C)C(C)(C(=O)CCC45C)C3=C(C)CC2C1(C)C
694,COC(=O)C1(C)C2CCC3(C)C4CCC4(C)C(=O)C(=O)C3C2(C)CCC1(C)C
695,COC(=O)C1CC2=C3C(=O)C(C)(C)C4CCC(C)(C(=O)OC)C(=O)C4(C)C3CCC2(C)C1
696,COC(=O)C1(C)C2CC(=O)C3(C)C4C(CCC4(C)C(=O)C(=O)C2(C)C)C(C)=C(C)C13
697,COC(=O)C1CC2(C)C(CCC(C)=C3CC4(C)CCC5C(C)(C)C(=O)C(=O)C5(C)C2C34C)C(C)(C)C1=O
698,COC(=O)C1=C(C)CC2C3(C)CCC(=O)C(C)(C)C12CCC1C(C)(C)C(=O)CCC13C
699,COC(=O)C1=C(C)C(=O)C(C)(C(=O)OC)C2C3CCC4C(C)(CCC(=O)C3(C)C)C4(C)CC12C
700,COC(=O)C1CCC2(C)C(CCC3(C)C2CC2C4(C)C(=O)C(=O)C(C)=C4C(=O)CC23C)C1(C)C
701,COC(=O)C1C(=O)C(C)(C)C2CCC3C4(C)C(=O)C(=O)C(C)=C(C)C4CCC3(C)C12C
702,COC(=O)C1CC2C3(C)CC4=C(C)C(=O)CCC4(C)C3CCC2(C)C(C)(C)C1=O
703,COC(=O)C1=C(C)C2C(C)(CCC3(C)C4CC(C)(C)C(=O)C(=O)C4(C)CCC23C)C1=O
704,CC1=C2C3(C(=O)C4CC4)CCC(C2(C)C3=O)C2(C)CCC(=O)C(C)(C)C2CC1=O
705,COC(=O)C1CC(=O)C2CCC3(C)C(C)=C(CC4(C)C5CC(=O)C(=O)C(C)(C)C5CCC34C)C21C
706,COC(=O)C1CC2CCC3(C)C4C(C)=C(C)C(=O)C(=O)C4(C)CCC3(C)C2(C)CC1=O
707,COC(=O)C1(C)CCC2(C)CC(C)(C1=O)C(OC)C1C3(C)CC(=O)C(C)CC3C(=O)C12C
708,COC(=O)C1=C(C)C2(C)C(CCC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C(=O)C1=O
709,COC(=O)C1=C(Cl)C(=O)CC2C3CCC4C(C)(C)C(=O)CCC4(C)C3(C)CCC12C
710,COC(=O)C1=C(C)CC2CCC3(C)C(=O)C4C5C(C)(C)CCC(=O)C5(C)CCC4(C)C23C1=O
711,COC(=O)C1C(=O)C2(C)CCC3C(C)(CCC4C(C)(C)C(=O)C(=O)CC43C)C2=C1C
712,COC(=O)C1=C(C2CCC3(C)C2(C)CCC2C(C)(C)C(=O)CCC23C)C(C)(C)C(=O)C1=O
713,COC(=O)C1CC2C3CCC4(C)C1(C)CCC(C(=O)C(C)(C)C3(C)C)C4(C)C1=C(C)C(=O)CCC12C
714,COC(=O)C1CC2C3C(C)(C)C(=O)CCC3(C)C(=O)C(=O)C2(C)C2(C)CCC12C
715,COC(=O)C1(C)C(=O)CCC2(C)C1CCC1(C)CC3C(C)=C(C)C(=O)C(=O)C3(C)C12C
716,COC(=O)C1=C(C)C(=O)C2C(C)(C1=O)C(C)(C)C1CCC3C(C)(C(=O)OC)CCCC3(C)C12C
717,COC(=O)C1C(=O)CCC2(C)C3=C(C)CC(C4(C)CC5CCC5(C)C4=O)C(=O)C3CCC12C
718,COC(=O)C1=C(C)CC2C(C)(CCC3C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
719,CC(=O)C1CC2(C)C(=C(C)C1=O)CCC1C3(C)CCC(=O)C(C)(C)C3CCC12C
720,COC(=O)C1=C2CCC3C(C)(CCC4C(C)(C)C(=O)C(=O)C(C)(C)C43C)C2(C)CC1
721,CC(=O)C1C(=O)C2(C)C(=O)CCC2C2(C)CCC3C(C(C)=C(C)C(=O)C3(C)C)C12C
722,CC1=C2CCC3C4(C)CCC(=O)C(=O)C4CC3(C)C2(C)C2(C)CCC(=O)C(C)(C)C2C1
723,COC(=O)C1(C)CCC2CCC3C4=C(C)C(=O)C(=O)C4(C)C3(C)C3(C)CCC(C1)C23C
724,COC(=O)C1=C(C)C2(C)C(CCC3C4(C)CCC(=O)C(C)(C)C4CCC32C)C(C)(C)C1=O
725,COC(=O)C12CCC3CC4=C(C)C(=O)C(=O)C(C)(C4)C3(C)C1(C)CCC(=O)C2(C)C
726,COC(=O)C1C(C)=C(C)C23CCC4C(=O)C(=O)C(C)(C)C2(C)C4(C)CC1(C)C3
727,COC(=O)C1C(=O)C(=O)C2=C(C)CC3C4(C)CCC(C)(C)CC4CCC3(C)C21C
728,CC1=C2C3CCC(=O)C3(C)C(=O)CC2(C)C2(C)CCC(=O)C(C)(C)C2C1
729,COC(=O)C1CCC2(C)C3=C(C)C(=O)C(=O)C(C)(C)C3CCC12C
730,COC(=O)C12CCC3C1(C)CCC(=O)C(C)(C)C(C2)C1(C)C2CCC(c4ccc(OC)cc4C)=CC2(C)C(=O)C(=O)C31C
731,COC(=O)C1CC2CCC3C4(C)C(=O)C(C)=CC5C(C)(C)C(=O)CCC5(C)C4CCC3(C)C21C
732,COC(=O)C1(C)C(=O)C(=O)C2(C)C1CCC1(C)C(C)=C3C(CCC4C(C)(C)C(=O)CCC34C)C12C
733,COC(=O)C(=O)C1=C(C)CC2C1(C)CCC1C3(C)CC(=O)C(=O)C(C)(C)C3CCC21C
734,COC(=O)C1C2(C)CCC3C(=C(C)C(=O)C(=O)C3(C)C)C(=O)CC2C2(C)CCC12C
735,COC(=O)C1=C(C)C2(C)CCC3C(CC(=O)C4(C)C(C)(C)C(=O)CCC34C)C2C1
736,COC(=O)C1CC2(C)C(=C(C)C1=O)CCC1(C)C3(C)CC(=O)C(=O)C(C)(C)C3CCC21C
737,COC(=O)C1CC(=O)C2(C)C1CCC1(C)C3(C)CCC4C(=C(C)C(=O)C(=O)C4(C)C)C3CC21C
738,COC(=O)C1=C(C)C2(C)C(CCC3(C)C4C(C)C(=O)C(=O)C4(C)CCC32C)C(C)(C)C1=O
739,COC(=O)C1(C)CC2C(CCC3(C)CC23C)C2(C)C(=O)C(C)=C1C1(C)C(=O)C(=O)CCC12
740,COC(=O)C1CC2(C)C(=CC1=O)C1(C)C3CC(=O)C(C)(C)C1C2(C)CCC3(C)C
741,CC1=C2C(C)(CCC3C2(C)CCC2C(C)(C)C(C(=O)C(=O)O)CCC32C)C(=O)C1=O
742,COC(=O)C12CC3C4=C(C)C(=O)C(C)(C)C(C)(CC43)C(C)(C)C3CCC1C3(C)CCC2=O
743,COC(=O)C1=C2C(C)(CC1)CC1C2(C)CCC2C3(C)C(=O)C(C)(C)CCC3C(C)(C)C(=O)C12C
744,COC(=O)C1CCC2(C)C(=C1C)CCC1C3(C)CC(=O)C(=O)C3(C)CCC12C
745,COC(=O)C1(C)C(=O)CCC2(C)C3CCC4C(=C(C)C(=O)C(=O)C4(C)C)C3(C)CCC12C
746,COC(=O)C1(C)CCC2(C)C1CCC1C3CC4(C)C(=O)C(=O)C(C)=CC4(C)C3CCC12C
747,CCC1(C)C2C(C)C(=O)C(=O)C2(C)CC2C3=C(C)CC4(CCC(C)(C4)CC21C)C(C(=O)OC)=C3C
748,COC(=O)C1CC2(C)C(CC3(C)CC(=O)C(=O)C(C)(C)C4CCC2C43C)C(C)(C)C1=O
749,COC(=O)C1(C)CC2(C)C(CC(C)=C3C4(C)CCC(=O)C(C)(C)C4CCC32C)C(=O)C1=O
750,COC(=O)C1=C(C)CCC2(C)C3CCC4CC(C)(C)C(=O)C(C(=O)OC)C(=O)C5C4(C)C35CCC12C
751,COC(=O)C12CCC3(C)C(CCC4C5=C(C)C(=O)C(=O)C(C)(C)C5CCC43C)C1(C)CC2C(=O)O
752,COC(=O)C1CCC2(C)C3CC(=O)C4(C)C(=O)C(=O)C(C)=C4C3(C)CCC2C1(C)C
753,COC(=O)C12CCC3C(C)(C)C(=O)CCC3(C)C1(C)CCC1C2C(C)(C)C(=O)C(=O)C1(C)C
754,COC(=O)C1=C(C)C(=O)C2(C)CCC3C(CCC4C(C)(C)C(=O)C(=O)CC34C)C12C
755,COC(=O)C1=C(C)C2CCC3(CCC4(C)CC(C)(C(=O)OC)C(=O)C4C3(C)C2)C(C)=C1
756,CC1=C(C)C2(C)CCC3C(CCC4(C)C3(C)CCC3C(C)(C)C(=O)C(=O)CC34C)C(C)(C)C2OC1=O
757,COC(=O)C1CC(C)=C2CCC3C(CCC4C(C)(C)C(=O)C(=O)CC34C)C2(C)C1
758,COC(=O)C1=C(C)C2CCC3(C)C(CCC4C(C)(C)C(=O)C(=O)CC43C)C2(C)CC1=O
759,COC(=O)C1CC2(C)C(=C(C)C1=O)CCC1(C)C2CCC2C(=O)C(=O)C(C)(C(=O)OC)CC21C
760,COC(=O)C1CC(C)(C(=O)OC)C(=O)C2(C)CCC3C(C)(CCC4C(C)(C)C(=O)C(=O)C43C)C12
761,COC(=O)C1=C2C(C)(C)C(=O)CCC2(C)C2CCC3C(CC(=O)C4C(C)(C)CCC34C)C2(C)C1
762,COC(=O)C1CCC2(C)C(CC(=O)C3C4(C)CCC(=O)C(C)=C4CCC32C)C1(C)C
763,COC(=O)C1=C(C)C2(C)C(CCC3(C)C4CC(C)(C)C(=O)C(=O)C4(C)CCC32)C(C)(C)C1=O
764,COC(=O)C1CCC2(C)C(=O)CC3C4=C(C)C(=O)C(C)(C)C4(C)CCC3(C)C2C1
765,COC(=O)C1CC2C3=C(C)C(=O)C4(C)C(CCC5(C)CCC54C)C3(C)CCC2C(C)(C)C1=O
766,COC(=O)C1=C(C)C(=O)C2(C)C3CC(=O)C4C(C)(C)C(C(=O)OC)CCC4(C)C3(C)CCC12C
767,COC(=O)C1=C(C)C(=O)C(=O)C2(C)C1CCC1C3(C)CCC(=O)C(C)(C)C3CCC12C
768,CC1=C(C2CCC3(C)C(C2)C2(C)C4CC(C)C(=O)C(=O)C4(C)CCC32C)CC(C)(C)C1=O
769,COC(=O)C1(C)C(=O)CC2=C(C)C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3CC2(C)C1=O
770,COC(=O)C1(C)CCC2(C)C(=O)C3(C)CCC4C(C5CCC(=O)C(=O)C5(C)C)C4(C)C3=C(C)C2C1
771,COC(=O)C1=C(C)C(=O)C2(C)C(CCC3(C)C4C(C)(C)C(=O)C(=O)C4(C)CCC32)C1
772,COC(=O)C1=C(C)CC2CC(=O)C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3C2(C)C1=O
773,CC1=C2C1(OC(=O)C1CCC3C(C1)C(C)(C)C(=O)C(=O)C3(C)C)CCC1(C)C(C)(C)C(=O)CCC21C
774,COCC(=O)C1(C)CC(=O)C2C3(C)C(=O)CC4C(C)(C)C(=O)CCC4(C)C3CCC21C
775,COC(=O)C1CC2C(C)(C)C(=O)CCC2(C)C2CC(=O)C3(C)C4=C(C)CC4CCC3(C)C12C
776,COC(=O)C1=C(C)C2CCC3C4C(C)(C)CC(=O)C(=O)C4(C)CCC3(C)C2(C)C1=O
777,COC(=O)C1C(=O)C(C)=C2C(=O)C1(C)C(=O)CC1C2(C)CCC2CC(C)(C)CCC21C
778,COC(=O)C1C(=O)C(C)(C)C2CCC3(C)C(CCC4(C)C3CC(=O)C(=O)C4(C)C)C12C
779,COC(=O)C12CCC(=O)C(C)(C)C1C1=C(C)C3(C(=O)C2)C(C)(CCC2C(C)(C)C(=O)CCC23C)C1
780,COC(=O)C1CC2(C)C(CCC3=C(C)C4(C)CCC(C(C)=C5C(=O)C5(C)C)C2C34C)C(C)(C)C1=O
781,COC(=O)C1(C)C(=O)C(=O)C(C)=C2CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C21C
782,COC(=O)C(=O)C1CC2(C)C(=O)C(=O)C3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C12C
783,CC1=C2C3CCC4C(C)(C)C(=O)C(=O)CC4(C)C3CCC2(C)C2(C)CCC2(C)C1=O
784,CC(=O)C1CC2=C(C)C(=O)C(C)(C2C)C2(C)CCC3(C)CCC(=O)C3C12C
785,COC(=O)C1=C(C)C(=O)C2(C)CC(C(=O)OC)C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3CC12
786,COC(=O)C1(C)C(=O)C(=O)C2(C)C3=C(C)CCC2C(=O)CC31C
787,COC(=O)C1(C)CCC2(C)C3CC(C)=C4C(CCC(=O)C4(C)C)C3CCC2(C)C1=O
788,COC(=O)C1CC2C3(C)CCC(=O)C(C)(C)C3CCC2(C)C2C(=O)C(C)=C3C(C)(C)C(=O)CC312
789,COC(=O)C1CC(C)(C(=O)OC)C2CCC3C4(C)CCC4(C)C(=O)C(=O)C3(C)C12C
790,COC(=O)C1CC2(C)C(CCC3C(C)(C)C(=O)CCC32C)C2(C)C(=O)C(C)=CC12C
791,COC(=O)C1(C)C(=O)CCC2(C)C1CC1C2(C)CCC2C(C)(C)C(=O)C(=O)C(C)(C)C21C
792,CC1(C)C(=O)CCC2(C)C3CC4(C)C(C)(OC(=O)C5CC5)C(=O)C(=O)C4(C)C3CCC12
793,COC(=O)C1CC2C3(C)CCC4CC(C)(C)C(=O)C(=O)C4(C)C3C2(C)CC1(C)C
794,CC1=C2CCC3C(CCC3(C)C(=O)C3CC4C(C)(C)C(=O)C(=O)C5(C)CC345)C2(C)CC(C)(C)C1=O
795,COC(=O)C1=C(C)CCC(C(=O)OC)C1(C)C1(C)CC2C(C)(C)C(=O)C(=O)CC2(C)C2C1CC1(C)C(=O)CCC21C
796,COC(=O)c1ccn(C2C(=O)C(=O)C3CC2(C)CCC2C3(C)CCC3C(C)(C)C(=O)CCC32C)c1C
797,COC(=O)C1(C)CC2CCC3(C)C(CCC4C(C)(C)C(=O)CCC43C)C2(C)C(=O)C1=O
798,COC(=O)C1CC(C(=O)OC)C2(C)CCC3(C)C(CCC4C3(C)CCC3(C)C(C)=C(C)C(=O)C(=O)C43C)C12
799,COC(=O)C1CC2C3CCC1(C)C3(C)C(C)=C1C2(C)CCC2C(C)(C)C(=O)C(=O)CC12C
800,COC(=O)C1CCC2C(C)(C)C(=O)C(C)=C3C(C4C3(C)C(=O)CC3(C)C(C)(C)CCC43C)C12C
801,COC(=O)C1(C)C(=O)C(C)=C2C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3CCC21C
802,COC(=O)C(=O)C1CC2(C)C(CCC3(C)C4(C)CCC(=O)C(C)(C)C4CCC23C)C1=O
803,COC(=O)C1CC2(C)C(=O)CC(=O)C(C)(C)C2C2CCC3C(C)(C)C(=O)CCC3(C)C12C
804,COC(=O)C12CCC3C(C)(CCC4C(C)(C)C(=O)CCC43C)C1=C(C)C(=O)C2C
805,COC(=O)C1=C(C)C2CCC3(C)C(CCC4C(=O)C(C)(C)C(=O)C(=O)C43C)C2(C)CC1
806,COC(=O)C1CCC2(C)C(=C1C)C(=O)C(=O)C1(C)C2CCC2C(C)(C)C(=O)CCC21C
807,COC(=O)C12CCC(C)(C)C(=O)C1(C)CC1CCC3C(C)=C(C(C)=O)CCC3(C)C1C2=O
808,COC(=O)C1=C(C)C(=O)C2(C)C1(C)CCC1C3(C)C(CCC12C)C(=O)C(=O)C3C(=O)OC
809,COC(=O)C1(C)C(=O)CCC2(C)C1CC1C3(C)CCC(=O)C(C)(C)C3CCC12C
810,COC(=O)C1=C(C)C2C(C)(CCC3C4(C)CCC(=O)C(C)(C)C4CCC23C)C(=O)C1=O
811,COC(=O)C1CC2C3(C)CCC(=O)C(C)(C)C3CCC2(C)C2(C)CC(C)C(=O)C12C
812,COC(=O)C1CC2(C)C(=O)C(C)(C(=O)OC)CC3C4(C)CCC(=O)C(C)(C)C4CCC132
813,COC(=O)C1(C)CC2C3(C)CCC(=O)C3(C)CCC3C4=C(C)C(C)(C)C4CCC3(C)C2(C)C(=O)C1=O
814,COC(=O)C1CCC2(C)C(=C1C)C(=O)C1(C)C2CC2C(C)(C)C(=O)CCC21C
815,COC(=O)C12C=C(C)C(=O)C1(C)CCC1C2CCC2C(C)(C)C(=O)C(=O)CC12C
816,COC(=O)C1C(=O)C(C)=C2C1(C)CCC1C2(C)CCC2C(C)(C)C(=O)CCC21C
817,COC(=O)C1(C)C(=O)C(C)(C)C2CCC3C(C)(CCC4C(C)(C)C(=O)C(=O)C43C)C21
818,COC(=O)C1=C(C)C(=O)C(C(=O)OC)C2(C)CC3C4(C)CCC(=O)C(=O)C4CCC3(C)C12C
819,COC(=O)C1CC(C)=C2C(=O)C(=O)C3(C)C(CCC4(C)C3CCC4(C)C)C2(C)C1=O
820,COC(=O)C1=C(C)C(=O)C(=O)C2(C)C3CCC4(C)CCC(C(=O)OC)C4C3(C)C(=O)CC12C
821,COC(=O)C1(C)C(=O)CCC2C(C)=C(C)C(=O)CC2(C)C2CCC3(C)C(=O)CC3(C)C21
822,COC(=O)C1(C)C(=O)C(C)=C(C)C2(C)C1CCC1(C)C2CCC2C(C)(C)C(=O)CCC21C
823,COC(=O)C1=C(C)CC2(C)C(CCC3(C)C4CCC(=O)C4(C)CCC23)C1(C)C
824,COC(=O)C1(C)C(=O)C2CC(=O)C3=C4C(C(C)(C)CC3)C1(C)CCC42C
825,COC(=O)C1CC(C)=C2C1(C)CCC1C2(C)CCC2C(C)(C)CC(=O)C(=O)C21C
826,COC(=O)C1=C(C)C(=O)C(=O)C2(C)C1CCC1(C)C2CC2CC(C)(C(=O)OC)CCC21C
827,CC1=C2CC3C(CC2(C)C2(C)CCC4(CCC(=O)C(C)(C)C4=O)C12)C(C)(C)C(=O)C(=O)C3(C)C
828,CC1=C2CCC3C(C(C)=C2C2(C)CCC(=O)C(C)(C)C2)C2(C)C(C)(CCC32C)C1=O
829,COC(=O)C(=O)C1CCC2(C)C(=O)C(C)=C3C4CCC(=O)C(C)(C)C4CCC3(C)C2(C)C1
830,COC(=O)C(=O)C1=C2CCC3C4(C)CC(=O)C(=O)C(C)(C)C4CCC3(C)C2(C)CC1C
831,COC(=O)C1=C2C3CC(=O)C(=O)C3(C)CCC2(C)C2CCC3(C)C(C)(C)C(=O)CCC3(C)C2(C)C1
832,COC(=O)C1CCC2(C)C(=O)C(=O)CC3C2CC(C)=C2C1(C)CCC23C
833,COC(=O)C1(C)CCC2(C)C(CC3(C)C4=C(C)C(=O)C(=O)C(C)(C)C4CCC32)C1=O
834,COC(=O)C12CCC(C)C(C)(C1)C2C1(C)CCC2C1C(=O)C(C)=C1C(C)(C)C(=O)CCC12C
835,COC(=O)C(=O)C1CC2C(=O)CCC2C2(C)C=C3C(C)(C)C(=O)CCC3(C)C12C
836,COC(=O)C(=O)C1CC(=O)C2=CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C21C
837,COC(=O)C1=C(C)C(=O)C2(C)CCC3C4(C)CC(=O)C(C)(C)C4CCC3(C)C2C1=O
838,COC(=O)C1CCC2(C)C(=O)C3CC4(C)C(=O)C(=O)C(C)=C(C)C4CCC3(C)C2(C)C1
839,COC(=O)C1=C2C(C)(CC3C2(C)CCC2C(C)(C)C(=O)C(=O)C23C)C(=O)CC1
840,COC(=O)C1CCC2(C)C(=O)C(C)=C3C4(C)CC(=O)C(=O)C(C)(C)C4CCC3(C)C12C
841,COC(=O)C1(C)C(=O)C(=O)C(C)(C)C2CCC3(C)C(CCC21)C1=C(C)C(C)(C)CCC13C
842,COC(=O)C1=C(C)C(C(=O)OC2CC3C4(C)CCC5C(CCC(=O)C5(C)C)(CCC3(C)C2=O)C4)C=C1C
843,COC(=O)C1=C(C)C2(C)C(CCC3C2(C)CCC2C(C)(C)C(=O)C(=O)C(C)(C)C23C)C(C)(C)C1=O
844,COC(=O)C1(C)CC2=C(C)CC3C(C)(CCC4(C)C(C(=O)O)CCC34C)C2C(=O)C1=O
845,COC(=O)C1(C)C(=O)C(C)(C)C2(C)C3CCC4C(C)(C)C(=O)CCC4(C)C3CCC2(C)C1=O
846,COC(=O)C1(C)CCC2C3=C(CCC21C)C(=O)C(=O)C1C(C)(C)C(=O)CCC31C
847,COC(=O)C1CC2(C)C(CCC3(C)C4CCC5=C(C5(C)C)C4(C)C(=O)CC23)C(C)(C)C1=O
848,COC(=O)C1C(=O)C(=O)C2(C)CC3C4(CCC5(C)C(C)=C(C)C(=O)CC35C4)CC2C1(C)C
849,COC(=O)C1CCC2(C)C1CC1=C3C(=O)C(=O)C(=O)C(C)(C)C3CCC13CC32C
850,COC(=O)C1=C(C)C2C(CC1)CC1(C)C2(C)CCC2C3(C)C(=O)C(=O)C(C)(C)C3CCC21C
851,COC(=O)C1CC2(C)C(=O)C3(C(C)=O)CC3CCC2C2(C)C=C(C)C(=O)C(C)(C)C12
852,COC(=O)C1CC2(C)C(CCC3C(C)(C(=O)OC)C(=O)CCC32C)C2(C)CC(=O)C(=O)C(C)(C)C12
853,COC(=O)C1=C(C)CC2C(C)(CCC3(C)C4C(C)(C)C(=O)C(=O)C4(C)CCC23C)C1=O
854,COC(=O)C1=C(C)C(=O)C(=O)C2(C)CCCC34CC(C)(CC5CC(=O)C(C)(C)CC53)C4C12C
855,COC(=O)C1CC2C3(C)CCC4C(C)(C)C(=O)CCC4(C)C3=C(C)C(=O)C2(C)C1=O
856,COC(=O)C1CC2(C)CCC3(C)CCC4C(C)(C)C(=O)C(=O)C4(C)C(C)=C3C2(C)C1=O
857,COC(=O)C1(C)C2CCC3(C)C(CC(=O)C4=C(C)C(=O)C(=O)CC43C)C21C
858,COC(=O)C1=C(C)CCC2(C)C1CC1C3(C)CCC4C(C)(C)C(=O)C(=O)CC4(C)C3CCC12C
