,smiles,logp,tpsa,sub_similarity,qed,hba,hbd,molwt,gasa_score
405,COC(=O)C1=C(C)C2(C)CCC3C4(C)CC(=O)C(C)(C)CC(C4)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.127373442
406,COC(=O)C1=C(C)C2(C)CC(C)(CCCF)C(C)(C3CCCCC3=O)C(C)(C1=O)C2=O,4.5656,77.51,0.314671815,0.359949308,5,0,434.2468524,0.074368849
407,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C2(C)CCC2(C)C=C(C)C(=O)C23C)C1=O,4.392,77.51,0.314671815,0.352963818,5,0,426.2406242,0.173892692
408,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)CCC4(C)C(=O)C(C)CCC4C32C)C1=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.109093748
409,COC(=O)C1=C(C)C2(C)CC3C(F)=C(C)C(C)(CC=C(C)C)C3C(=O)C(C)(C1=O)C2=O,4.4652,77.51,0.961389961,0.285816388,5,0,430.2155523,0.017518206
410,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCCC3(C)C2C2(C)C(=O)C(C)(C)CC32C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.042913228
411,COC(=O)C1=C(C)C2(C)CCC(CCC(C)C(F)(F)F)CCC(=O)C(C)(C1=O)C2=O,4.3782,77.51,0.961389961,0.375849864,5,0,430.1967087,0.285256147
412,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C4CC(=O)CCCCC3(C)C4C2C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.00919756
413,COC(=O)C1=C(C)C2(C)C(=O)C(=O)C(C)(C1=O)C1(C)CCCC23CC(C)C1(C)C3(C)C,4.4719,77.51,0.214285714,0.266450821,5,0,428.2562743,0.17962116
414,CCCOC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1CCC3(C)C(CC12C)C3(C)C,4.4719,77.51,1,0.376435698,5,0,428.2562743,0.134330362
415,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CC(=O)C(C)(C)CCC4(C)C3(C)C(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.014532089
416,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C(CC(=O)C4(C)CCCC34C)C2(C)C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.132236376
417,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)C(=O)CC3(C)C1CC2(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.28435415
418,COC(=O)C1=C(C)C2(C)CC3(C)C(=O)C(C)(CC(C)(C1=O)C2=O)C1(C)CC(C)(C)C31C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.011213356
419,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1C(C)(C)CCC2CCC2CCC(=O)C21C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.352966458
420,COC(=O)C1=C(C)C2(C)C3=CC(=O)C(C)(C=O)C2(C)CC2(C)CCC2CCC3(C)C1=O,4.392,77.51,0.208494208,0.283180908,5,0,426.2406242,0.034476161
421,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C(=O)C3(C)CCC(C)(CC31)CC2(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.111343592
422,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3C(C)(CC4C(C)(C)CCC43C)C2=O)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.038449105
423,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)CC(=O)C3(C)CC3CC3(C)C2C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.027046418
424,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3C4(C)CC(=O)C(C)=C(C)C4(C)C32C)C1=O,4.392,77.51,0.961389961,0.352963818,5,0,426.2406242,0.215659544
425,COC(=O)C1=C(C)C2(C)CC(C)(CCC3(C)C4CC3(C)C4=O)C(C)(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.374975618,5,0,428.2562743,0.003894567
426,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)CCCC4(C)C(=O)C4C(C)(C)C2CC3)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.099200591
427,COC(=O)C1=C(C)C2(C)CC3(C)C(=O)C=CC4CCCCC4CC3(C)C(C)(C1=O)C2=O,4.392,77.51,1,0.352963818,5,0,426.2406242,0.005162825
428,COC(=O)C1=C(C)C2(C)CC(C)(CC3C=C(C)C(=O)C4(C)CCC4C3)C(C)(C1=O)C2=O,4.392,77.51,0.938223938,0.379899058,5,0,426.2406242,0.030473679
429,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)CCC4C2(C)CC(=O)CC4(C)C3(C)C)C1=O,4.862,77.51,0.961389961,0.329130227,5,0,442.2719243,0.144641325
430,COC(=O)C1=C(C)C2(C)CC3C(C)(C(=O)C4(C)CCCC(C)(C)C34C)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.041626595
431,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC(=O)CCC3C2(C)CC2(C)C(C)CC32C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.043419637
432,COC(=O)C1=CC2CC3(C)CCCC(C)(C)C(=O)C2C2(C)C(=O)C(C1=O)C(C)(C)C2C3,4.3278,77.51,0.739382239,0.352925302,5,0,428.2562743,0.017259123
433,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CC(=O)CCCCC3(C)C1C(C)(C)C23C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.067001365
434,COC(=O)C1=C(C)C2(C)C(=O)C3(C)CC3(C)C3(C)C(C)(C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.055534285
435,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CCC3(C)CCC4C2C4(C)CC(=O)C3(C)C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.039372701
436,COC(=O)C1=C(C)C2(C)CC(C)(CCC(=O)C(C)CC(F)F)CCC(C)(C1=O)C2=O,4.4711,77.51,0.961389961,0.340966386,5,0,426.2217806,0.045501374
437,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C4(C)CCC(CC2(C)C3(C)C)C4=O)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.00921129
438,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CCC(C)(C)C(C)C(C1C)C2C,4.5738,77.51,0.299227799,0.345804994,5,0,430.2719243,0.015322785
439,COC(=O)C1=C(C)C2(C)CCC3C(C)(C)CCC4CC(=O)C4(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.483299732
440,COC(=O)C1=C(C)C2(C)CCC3C4CCC(C)(C)C(CCC(C)(C1=O)C2=O)C3(C)C4=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.288664699
441,COC(=O)C1=C(C)C2(C)CC3(C)C(CCCC4C(C)(C)C43C)C(=O)CC(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.024456009
442,COC(=O)C1=C(C)C2(C)CCC(=O)C3(C)C(CCC4CC(C)(C)C43C)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.218150333
443,COC(=O)C1=C(C)C2(C)CC3(C)CC(=O)C4C(C)(C)C(C)(CC(C)(C1=O)C2=O)CC43C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.036786377
444,COC(=O)C1=C(C)C2(C)C(=O)C3(C)CCC4(C)CCC(C)(C4C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.1928159
445,COC(=O)C1=C(C)C2(C)CC3(C)C4(C)CCC(C)(C)C3(C)C4CC(=O)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.155685425
446,COC(=O)C1=C(C)C2(C)C(=O)C(CC3(C)CCC4(C)C(C)=C(C3(C)C)C4(C)C2=O)C1=O,4.392,77.51,0.299227799,0.268902276,5,0,426.2406242,0.001901598
447,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC(C)CC3C(=O)CCC3CC3(C)CC32C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.01953624
448,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1CCC3(C)CC1(C)CCC(C)C32C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.109581277
449,COC(=O)C1=C(C)C2(C)CC3CC(CC(C1=O)C2=O)C1(C)CC(=O)C3(C)CCC1(C)C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.015432693
450,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C(C)(C)C1(C)C1(C)C(=O)CCCC21C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.449364901
451,COC(=O)C1=C(C)C2(C)C(=O)C3(CC4(C)C(=O)C(C)(C)CCCC4(C)CCC23C)C1=O,4.616,77.51,0.299227799,0.346040807,5,0,428.2562743,0.023714926
452,COC(=O)C1=C(C)C2(C)CCC3CC4(C)C(C)=C(C)C(C)C4(C)C(C3=O)C(C)(C1=O)C2=O,4.638,77.51,0.961389961,0.256932441,5,0,440.2562743,0.002397525
453,CC1=C(C)C2(C)C3CCC4(C)C(=O)C(C)(CC3C2(C)CCC1=O)C(=O)C(C(=O)O)=C4C,4.6937,88.51,0.706563707,0.485164893,4,1,426.2406242,0.160291359
454,CCCC1(C)C2CC(C)(C3C(=O)CCC31C)C1(C)C(=O)C(C(=O)OC)=C(C)C2(C)C1=O,4.4719,77.51,1,0.376435698,5,0,428.2562743,0.017320957
455,COC(=O)C1=C(C)C2(C)CC3(C)C4C(=O)CC3(C)C(C)(CC(C)(C1=O)C2=O)CC4(C)C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.024725925
456,COC(=O)C1=C(C)C2(C)CC(=O)C3(C)CCC3CCC(C3(C)CC3(C)C)C(C)(C1=O)C2=O,4.862,77.51,0.961389961,0.346606946,5,0,442.2719243,0.200038224
457,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC2(C)C(=O)C2(C)C1CCC2(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.537468672
458,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C(=O)C3(C)CCCC(CCC3)C2C1C,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.145723879
459,CCCOC(=O)C1=C(C(=O)O)C2CC(C)(F)C(=O)C(C)(CC3(C)CCCCCC23)C1=O,4.2037,97.74,0.816602317,0.402866782,5,1,436.226117,0.061221693
460,COC(=O)C1=C(C)C2(C)CC3(C)C(C(C)(C)CC(C)(C1=O)C2=O)C1(C)CCC(=O)C13C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.068861574
461,CCOC(=O)C1=C(C)C2(C)CC3CC(C)(C4CCCC3(C)C(=O)CC4)C(C)(C1=O)C2=O,4.616,77.51,0.299227799,0.364415473,5,0,428.2562743,0.064883836
462,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1CCC3(C)CCC3(C)CCC12C,4.2259,77.51,0.314671815,0.364566111,5,0,414.2406242,0.177846313
463,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C4(C)CCC4CC(C)C(=O)CC23C)C1=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.112531967
464,CCC(=O)CCOC(=O)C1=C(C)C2(C)CC3C4CCCC4(C)C3(C)CC(C)(C1=O)C2=O,4.616,77.51,0.299227799,0.362814038,5,0,428.2562743,0.011137352
465,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CCCC3(CCC2C)C(C)C13C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.034707025
466,COC(=O)C1=C(C)C2(C)C3(C)CCC3(C)C(=O)C3(C)CCC(C)(C1=O)C(=O)C(C)C32C,4.4719,77.51,0.198841699,0.349746014,5,0,428.2562743,0.247060478
467,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)CC4CC4(C)CC3(C)C(=O)C2(C)C)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.02934685
468,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(C)(C)CC1(C)C(=O)CC1CCC1(C)CC12,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.096785791
469,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CCC3(C)CC3(C)CC1(C)C(=O)C2(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.080717489
470,COC(=O)C1=C(C)C2(C)CC(=O)CCC3(C)CCC4(C)C(C)C4C3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.073715083
471,COC(=O)C1=C(C)C2CC3(C)C(=O)C4(C)C(CCC(C)(C1=O)C2=O)CC(C)(C)CCC34,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.019084046
472,COC(=O)C1=C(C)C2(C)CCC(C)(C3(C)CC4CC(C)(C)C4CC3=O)C(C)(C1=O)C2=O,4.4719,77.51,0.314671815,0.368317426,5,0,428.2562743,0.239369497
473,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CC3CCC(C)(CCC1(C)C3=O)C2C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.005932104
474,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C13CCC(=O)C(C)(C)C(C)(C21)C3(C)CC(C)C,4.3278,77.51,0.961389961,0.379857602,5,0,428.2562743,0.049335904
475,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3CCC4(C)C(C)(C)CC(=O)C4(C)CC32)C1=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.112698898
476,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)C2(C)CC2(C)C(C)(C)CCC21C,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.158811077
477,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1(C)CC2(C)CCCC2(C)C1C2(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.100565672
478,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCCC(C)(C1=O)C1CCC1CC2C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.1877058
479,COC(=O)C1=C(C)C2(C)CCC3C4CCC(C)(CC(C)(C1=O)C2=O)C(=O)C4(C)C3(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.151230171
480,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)CC4CCC4(C)C(C)(C)C3(C)C2=O)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.090549223
481,COC(=O)C1=C(C)C2(C)CC(=O)C3CC4(C)CCCC(C3(C)C)C4(C)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.113261268
482,CC1=C(C=O)C(=O)C2(C)C(=O)C1(C)C1CC(C)(C2C)C(C)(C2(C)CC2=O)CC1(C)C,4.7438,68.28,0.621621622,0.373020424,4,0,412.2613596,0.006011916
483,COC(=O)C1=C(C)C2(C)CCC3(C)C(C)(C)C(=O)CCC3(C)C3CC3C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.131925493
484,COC(=O)C1=C(C)C2(C)CCC3CC4(C)C(=O)C(C)(C4C)C3(C)CCC(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.054418948
485,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1C(C)(C)C(C)(C)C3(C)CC3(C)C12C,4.3278,77.51,1,0.352925302,5,0,428.2562743,0.140582755
486,COC(=O)C1=CC2(C)CCC(=O)C(C)(C1=O)C(=O)C1(C)C(C3CCC(C)(C)C3)CC21C,4.4719,77.51,0.816602317,0.368317426,5,0,428.2562743,0.429712683
487,COC(=O)C1=C(C)C2(C)CC3CC4(C)CCC(C)C4CCC(C)(C2=O)C(C)(C1=O)C3=O,4.4719,77.51,0.739382239,0.349746014,5,0,428.2562743,0.050335873
488,COC(=O)C1=C(C)C2(C)CC3(C)C(=O)C4(C)CCC(C)(C)CC(CC(C)(C1=O)C2=O)C43,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.083007775
489,COC(=O)C1=C(C)C2(C)CC3(C)CC(=O)C3(C)CC3C(CCC(C)(C1=O)C2=O)C3(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.025816992
490,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C(=O)C1CCC3CCC(C)(C)CC1(C)C32C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.24210076
491,COC(=O)C1=C(C)C2(C)CC3C4(C)CCC(C)(CC(C)(C)C(=O)C(C)(C1=O)C2=O)C34C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.028770361
492,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C4(C)CCC3(C)C(CC4=O)C2(C)C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.107968293
493,COC(=O)C1=C(C)C2(C)CC3(C)C(C(C)(C1=O)C2=O)C1(C)CCCC3(C)C(=O)C1(C)C,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.045049015
494,COC(=O)C1=C(C)C2(C)CC3(C)CC4C(=O)CC3(C)C4(C)C(C)(C)CC(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.016225135
495,COC(=O)C1=CC2(C)C(=O)C(C)(CC3(C)CCC4(C)CC(=O)C(C)(C)C4C2(C)C3)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.051478639
496,COC(=O)C1=C(C)C2(C)CC3C4(C)CCCC(C)(C)C(C)(C(=O)C34C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.045831092
497,COC(=O)C1=C(C)C2(C)C(=O)CCC(C)(C3C4CC(C)(C)C4C3(C)C)C(C)(C1=O)C2=O,4.3278,77.51,0.299227799,0.371665533,5,0,428.2562743,0.121026002
498,COC(=O)C1=C(C)C2(C)CCC3C4CCCC(C)(C)C4(C)C(=O)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.19564788
499,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C(=O)CCC1C1(C)CC2(C)CC1(C)C,4.4719,77.51,0.961389961,0.266450821,5,0,428.2562743,0.23538281
500,CCOC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C3CCC(CCC3(C)C)C1(C)C2=O,4.4719,77.51,1,0.368317426,5,0,428.2562743,0.267445296
501,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCCC1C1(C)C(=O)C(C)=C(C)C21C,4.392,77.51,0.299227799,0.352963818,5,0,426.2406242,0.215231419
502,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3CCC4(C)C(C)(C)CC4(C)C3(C)C2=O)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.099423192
503,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C(CCC3(C)C)C3(C)CC2(C)CC3=O)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.030265793
504,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCCC3(C)CC(C)(C3=O)C1(C)C2C,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.11655537
505,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC(=O)CC1(C)C1C(C)(C)CC12C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.219632164
506,COC(=O)C1=C(C)C2(C)CC(C)(C)C3C4(C)CC(=O)C4(C)CCC3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.371144652
507,COC(=O)C1=C(C)C2(C)CC3(C)C(CCCC3C1=O)CC1(C)C(C)C(=O)CC1(C)C2=O,4.4719,77.51,0.544401544,0.454761323,5,0,428.2562743,0.006830774
508,COC(=O)C(C=O)=C(C)C1(C)C(=O)C2(C)C1CC1CCC3(C)C(=O)CC2(C)CCC13C,4.4719,77.51,0.038610039,0.217852116,5,0,428.2562743,0.041394103
509,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3C(=O)C4CC(C)(CCC(C)(C)C32C)C4)C1=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.053703576
510,COC(=O)C1=C(C)C2(C)CC3CC4(C)CC(CCC4=O)C(C)(CCC(C1=O)C2=O)C3C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.002331511
511,COC(=O)C1=C(C)C2(C)CCC3CC4C(=O)C(C)(CCC3(C)C(C)(C1=O)C2=O)C4(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.467235625
512,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3CC(C)(C)CCC1(C)C2C3=O,4.4719,77.51,0.314671815,0.349746014,5,0,428.2562743,0.167698517
513,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CC(=O)CCCCC3(C)C2C1(C)C3(C)C,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.033918332
514,COC(=O)C1=C(C)C2(C)CC3C4(C)CCCCC(C)(C)C(C)(C4=O)C3(C)C(C1=O)C2=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.007637329
515,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)CCC(=O)C(C)(C)C4CCC4(C)C32)C1=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.142523542
516,COC(=O)C1=C(C)C2(C)CC3C(C)(CCCC4(C)C(C)(C)C34C)C(=O)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.031682808
517,COC(=O)C1=C(C)C2(C)CC3(C)CCC4C(C)(CCC(C1=O)C2=O)C(C)(C)C4(C)C3=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.025820764
518,COC(=O)C1=CC2CC3(C)C(CC4C(=O)C3(C)C4=O)CC(C)(CCC1)C(=O)C(C)=C2C,4.392,77.51,0.27992278,0.45894531,5,0,426.2406242,0.004323378
519,COC(=O)C1=C(C)C2(C)C(=O)C3(C)CCC(C)(C4CCC4C(C)(C)C3)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.243605927
520,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)C(C)(C)C3(C)CC3(C)C(=O)CCC21C,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.255725265
521,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3CC2(C)CCC2CCC(C)(C)C2C3=O)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.00211323
522,COC(=O)C1=C(C)C2(C)CCC3C4(C)CCC(=O)C4(C)C(C)(C)C3(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.286866337
523,COC(=O)C1=C(C)C2(C)CCC3C4(C)CCCCC4C(=O)C3(C)C(C)C(C)(C1=O)C2=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.091383375
524,COC(=O)C1=C2C(C)(C)CCC(C)(C)C3C4(C)CCC(=O)C(C)(C1=O)C(CC23C)C4=O,4.4719,77.51,0.741312741,0.349746014,5,0,428.2562743,0.010513548
525,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1CCC(=O)CC2CC2(C)C1CCC2(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.115646355
526,COC(=O)C1=C(C)C2(C)CC3(C)CC(C)(C(=O)C(C)(C1=O)C2=O)C1(C)C(C)(C)CC31C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.015463226
527,COC(=O)C1=C(C)C2(C)CC3(C)C(=O)C(C)(C)C4(C)CCC4(C)C3CC(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.033278421
528,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)CCC3(C)C(C)C1(C)C2=O,4.4719,77.51,1,0.349746014,5,0,428.2562743,0.166845188
529,COC(=O)C1=C(C)C2(C)CC3CCC4(C)C(C)(C(=O)C4(C)C(C)(C1=O)C2=O)C(C)(C)C3,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.048819669
530,COC(=O)C1=C(C)C2(C)C(=O)C(C1=O)C1C(C)(C)CCC(C)(C)CC=C(Cl)C12C,5.2453,60.44,0.299227799,0.330124609,4,0,420.2067372,0.106857866
531,COC(=O)C1=C2CC3(C)CC2(C)C(=O)C(C)(C1=O)C1(C)CCC(C)(C)C(=O)C1C3(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.018792858
532,COC(=O)C1=CC2(C)C(=O)C(C)(C1=O)C1CCC3(C)C(=CC3(C)C)CCC(=O)C1=C2C,4.3121,77.51,1,0.271241275,5,0,424.2249741,0.113345243
533,COC(=O)C1=C(C)C2(C)CC3CCC4(C)CC4CC(=O)C(C)(C(C)(C1=O)C2=O)C3(C)C,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.183259904
534,COC(=O)C1=C(C)C2(C)C(=O)C(C)(C1=O)C1(C)CCC3(C)C(=O)C3(C)CCC(C)(C)C21,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.216905504
535,COC(=O)C1=C(C)C2(C)CC3CCC4(C)CCCC(=O)C4C3(C)C(C)C(C)(C1=O)C2=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.075979911
536,COC(=O)C1=C(C)C2C(=O)C(C1=O)C2(C)C(C)CCC1C2CC2(C)C(=O)CCC1(C)C,4.3278,77.51,0.722007722,0.370032237,5,0,428.2562743,0.010726188
537,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3(C)C(=O)C4CCC4(C)C2(C)CCC3C)C1=O,4.4719,77.51,0.299227799,0.349746014,5,0,428.2562743,0.071627796
538,COC(=O)C1=CC2(C)C(C)=C(C1=O)C1C(=O)C2(C)CC2C(C)C(=O)CCC2(C)CCC1C,4.638,77.51,0.843629344,0.438515957,5,0,440.2562743,0.002909549
539,COC(=O)C1=C(C)C2(C)C(=O)C(C)(CC3CCC(C)(C)CCC4(C)C(=O)C3(C)C42)C1=O,4.4719,77.51,0.961389961,0.349746014,5,0,428.2562743,0.032392345
